test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"previous","220305",3,"데이터베이스구축",53,"릴레이션 R의 차수가 4이고 카디널리티가 5이며, 릴레이션 S의 차수가 6이고 카디널리티가 7일 때, 두 개의 릴레이션을 카티션 프로덕트한 결과의 새로운 릴레이 션의 차수와 카디널리티는 얼마인가?","","① 24, 35","② 24, 12","③ 10, 35","④ 10, 12","③ 10, 35","릴레이션 R의 차수가 4이고 카디널리티가 5이며, 릴레이션 S의 차수가 6이고 카디널리티가 7일 때, 두 개의 릴레이션을 카티션 프로덕트한 결과의 새로운 릴레이션의 차수는 4 * 6 = 24이고, 카디널리티는 5 * 7 = 35입니다."
"previous","220305",3,"데이터베이스구축",54,"속성(attribute)에 대한 설명으로 틀린 것은?","","① 속성은 개체의 특성을 기술한다.","② 속성은 데이터베이스를 구성하는 가장 작은 논리적 단위이다.","③ 속성은 파일 구조상 데이터 항목 또는 데이터 필드에 해당된다.","④ 속성의 수를 "cardinality" 라고 한다.","④ 속성의 수를 "cardinality" 라고 한다.","속성의 수는 차수(degree)라고 라고 하며, cardinality는 릴레이션의 튜플의 개수를 의미합니다."
"previous","220305",3,"데이터베이스구축",55,"다음 SQL 문에서 ( ) 안에 들어갈 내용으로 옳은 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_55.gif?alt=media","① SET","② FROM","③ INTO","④ IN","① SET","UPDATE문의 기본 형식은 UPDATE (테이블) SET (열 = 변경할 값) WHERE (조건)입니다.;"
"previous","220305",3,"데이터베이스구축",56,"관계 데이터베이스 모델에서 차수(Degree)의 의미는?","","① 튜플의 수","② 테이블의 수","③ 데이터베이스의 수","④ 애트리뷰트의 수","④ 애트리뷰트의 수","관계 데이터베이스 모델에서 릴레이션은 튜플과 애트리뷰트로 구성되며, 릴레이션의 차수는 릴레이션에 포함된 애트리뷰트의 수를 의미합니다."
"previous","220305",3,"데이터베이스구축",57,"개체-관계 모델(E-R)의 그래픽 표현으로 옳지 않은 것은?","","① 개체타입 – 사각형","② 속성 - 원형","③ 관계타입 - 마름모","④ 연결 - 삼각형","④ 연결 - 삼각형","개체-관계 모델(E-R)의 그래픽 표현에서 연결은 두 개체 간의 관계를 나타내며, 다이아몬드 모양으로 표시합니다."
"previous","220305",3,"데이터베이스구축",58,"트랜잭션의 실행이 실패하였음을 알리는 연산자로 트랜잭션이 수행한 결과를 원래의 상태로 원상 복귀 시키는 연산은?","","① COMMIT 연산","② BACKUP 연산","③ LOG 연산","④ ROLLBACK 연산","④ ROLLBACK 연산","ROLLBACK 연산은 트랜잭션의 실행이 실패하였음을 알리는 연산자로, 트랜잭션이 수행한 결과를 원래의 상태로 원상 복귀시키는 연산입니다."
"previous","220305",3,"데이터베이스구축",59,"데이터 속성 간의 종속성에 대한 엄밀한 고려없이 잘못 설계된 데이터베이스에서는 데이터 처리 연산 수행 시 각종 이상 현상이 발생할 수 있는데, 이러한 이상 현상이 아닌 것은?","","① 검색 이상","② 삽입 이상","③ 삭제 이상","④ 갱신이상","① 검색 이상","검색 이상은 데이터베이스에 저장된 데이터를 검색할 때 발생하는 이상 현상으로, 데이터 속성 간의 종속성을 고려하지 않아 발생하는 것은 아닙니다."
"previous","220305",3,"데이터베이스구축",60,"제3정규형 (3NF)에서 BCNF(Boyce-Codd Normal Form)가 되기 위한 조건은?","","① 결정자가 후보키가 아닌 함수 종속 제거","② 이행적 함수 종속 제거","③ 부분적 함수 종속 제거","④ 원자값이 아닌 도메인 분해","① 결정자가 후보키가 아닌 함수 종속 제거","제3정규형(3NF)은 기본키에 비이행적 함수 종속이 성립하지 않는 정규형입니다. 이행적 함수 종속은 결정자가 기본키가 아닌 경우에도 성립할 수 있는 함수 종속입니다."
"previous","220305",4,"프로그래밍언어활용",61,"다음 설명에 해당하는 방식은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_61.gif?alt=media","① STA","② Collision Domain","③ CSMA/CA","④ CSMA/CD","③ CSMA/CA","CSMA/CA는 Carrier Sense Multiple Access with Collision Avoidance의 약자로, 무선 네트워크에서 충돌을 방지하기 위한 방식입니다."
"previous","220305",4,"프로그래밍언어활용",62,"다음 중 가장 약한 결합도(Coupling)는?","","① Common Coupling","② Content Coupling","③ External Coupling","④ Stamp Coupling","④ Stamp Coupling","Stamp Coupling은 모듈이 다른 모듈의 출력 데이터를 단순히 전달하는 경우에 발생하는 결합도로, 모듈 간에 직접적인 의존성이 없기 때문에 가장 약한 결합도입니다."
"previous","220305",4,"프로그래밍언어활용",63,"다음 C언어 프로그램이 실행되었을 때의 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_63.gif?alt=media","① 3","② 4","③ 7","④ 10","③ 7","a = 4 = 00000100, b = 7 = 00000111, or 연산자는 둘 중 하나만 1이어도 1로 나타내므로, 00000111 = 7 입니다."
"previous","220305",4,"프로그래밍언어활용",64,"다음 파이썬(Python) 프로그램이 실행되었을 때의 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_64.gif?alt=media","① 0","② 2","③ 4","④ 6","④ 6","fir에 4라는 인자값, sec에 2라는 인자값이 생기고, a.setdata(4, 2)가 되어 pring(a.add())는 6입니다."
"previous","220305",4,"프로그래밍언어활용",65,"교착상태의 해결 방법 중 은행원 알고리즘(Banker's Algorithm)이 해당되는 기법은?","","① Detection","② Avoidance","③ Recovery","④ Prevention","② Avoidance","은행원 알고리즘은 교착상태 회피(Avoidance) 방법 중 하나입니다."
"previous","220305",4,"프로그래밍언어활용",66,"CIDR(Classless Inter-Domain Routing) 표기로 203.241.132.82/27과 같이 사용되었다면, 해당 주소의 서브넷 마스크(subnet mask)는?","","① 255.255.255.0","② 255.255.255.224","③ 255.255.255.240","④ 255.255.255.248","② 255.255.255.224","CIDR 표기법에서 /27은 서브넷 마스크의 1이 연속되는 비트 수를 의미합니다. 203.241.132.82/27의 서브넷 마스크는 11111111.11111111.11111111.11100000와 같으며, 이를 십진수로 표기하면 255.255.255.224가 됩니다."
"previous","220305",4,"프로그래밍언어활용",67,"다음 JAVA 프로그램이 실행되었을 때의 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_67.gif?alt=media","① 5, 5, 5","② 5, 6, 5","③ 6, 5, 5","④ 5, 6, 4","① 5, 5, 5","Y에 먼저 5 대입 후 X 값은 1이 증가하여 X=6 , Y=5가 되며, X값 먼저 1이 감소된 후 Z에 대입하여 X=5, Z=5가 됩니다."
"previous","220305",4,"프로그래밍언어활용",68,"프로세스 적재 정책과 관련한 설명으로 틀린 것은?","","① 반복, 스택, 부프로그램은 시간 지역성(Temporal Locality)과 관련이 있다.","② 공간 지역성(Spatial Locality)은 프로세스가 어떤 페이지를 참조했다면 이후 가상주소공간상 그 페이지와 인접한 페이지들을 참조할 가능성이 높음을 의미한다.","③ 일반적으로 페이지 교환에 보내는 시간보다 프로세스 수행에 보내는 시간이 더 크면 스레싱(Thrashing)이 발생한다.","④ 스레싱(Thrashing) 현상을 방지하기 위해서는 각 프로세스가 필요로 하는 프레임을 제공할 수 있어야 한다.","③ 일반적으로 페이지 교환에 보내는 시간보다 프로세스 수행에 보내는 시간이 더 크면 스레싱(Thrashing)이 발생한다.","스레싱(Thrashing)은 프로세스가 페이지 교환을 너무 자주 수행하여 CPU가 페이지 교환에만 소비되는 현상을 의미합니다."
"previous","220305",4,"프로그래밍언어활용",69,"프레임워크(Framework)에 대한 설명으로 옳은 것은?","","① 소프트웨어 구성에 필요한 기본 구조를 제공함으로써 재사용이 가능하게 해준다.","② 소프트웨어 개발 시 구조가 잡혀 있기 때문에 확장이 불가능하다.","③ 소프트웨어 아키텍처(Architecture)와 동일한 개념이다.","④ 모듈화(Modularity)가 불가능하다.","① 소프트웨어 구성에 필요한 기본 구조를 제공함으로써 재사용이 가능하게 해준다.","프레임워크는 소프트웨어 개발을 보다 쉽고 빠르게 할 수 있도록 도와주고, 재사용성을 높여줍니다."
"previous","220305",4,"프로그래밍언어활용",70,"다음 JAVA 프로그램이 실행되었을 때의 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_70.gif?alt=media","① 2","② 3","③ 4","④ 5","① 2","do while문에서 cnt++ 후위 증가연산이 실행되므로 cnt=1, while 문의 조건이 0보다 작을경우이므로 루프를 빠져나오고 if문에서 cnt=1 == 1 (참), cnt++ 후위 증가연산이 실행되어 정수형으로 출력한 2 입니다."
"previous","220305",4,"프로그래밍언어활용",71,"리눅스 Bash 쉘(Shell)에서 export와 관련한 설명으로 틀린 것은?","","① 변수를 출력하고자 할 때는 export를 사용해야 한다.","② export가 매개변수 없이 쓰일 경우 현재 설정된 환경변수들이 출력된다.","③ 사용자가 생성하는 변수는 export 명령어 표시하지 않는 한 현재 쉘에 국한된다.","④ 변수를 export 시키면 전역(Global)변수처럼 되어 끝까지 기억된다.","① 변수를 출력하고자 할 때는 export를 사용해야 한다.","export 명령어는 변수를 환경변수로 설정하는 명령어이고, 변수를 출력하고자 할 때는 echo 명령어를 사용합니다."
"previous","220305",4,"프로그래밍언어활용",72,"다음 C언어 프로그램이 실행되었을 때의 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_72.gif?alt=media","① 1","② 11","③ 66","④ 98","③ 66","ASCII code table을 참조하면 A는 10진수로 나타냈을 때 65, a는 10진수로 나타냈을 때 97부터 알파벳이 시작합니다."
"previous","220305",4,"프로그래밍언어활용",73,"다음 C언어 프로그램이 실행되었을 때의 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_73.gif?alt=media","① 55","② 77","③ 121","④ 132","③ 121","반복문에서 i는 1 부터 3까지 반복하며, 내부 명령어는 sum = sum + *(p+i) 즉, sum = sum + *(a[0] + i)입니다."
"previous","220305",4,"프로그래밍언어활용",74,"페이징 기법에서 페이지 크기가 작아질수록 발생하는 현상이 아닌 것은?","","① 기억장소 이용 효율이 증가한다.","② 입·출력 시간이 늘어난다.","③ 내부 단편화가 감소한다.","④ 페이지 맵 테이블의 크기가 감소한다.","④ 페이지 맵 테이블의 크기가 감소한다.","페이지 맵 테이블의 크기는 페이지 크기에 영향을 받지 않습니다."
"previous","220305",4,"프로그래밍언어활용",75,"다음 중 가장 강한 응집도(Cohesion)는?","","① Sequential Cohesion","② Procedural Cohesion","③ Logical Cohesion","④ Coincidental Cohesion","① Sequential Cohesion","Sequential Cohesion은 모듈 내부의 구성 요소들이 순차적으로 연관되어 있는 경우로, 응집도가 가장 낮은 수준입니다."
"previous","220305",4,"프로그래밍언어활용",76,"TCP 프로토콜과 관련한 설명으로 틀린 것은?","","① 인접한 노드 사이의 프레임 전송 및 오류를 제어한다.","② 흐름 제어(Flow Control)의 기능을 수행한다.","③ 전이 중(Full Duplex) 방식의 양방향 가상회선을 제공한다.","④ 전송 데이터와 응답 데이터를 함께 전송할 수 있다.","① 인접한 노드 사이의 프레임 전송 및 오류를 제어한다.","TCP 프로토콜은 인접한 노드 사이뿐만 아니라 인터넷 상에서 데이터 전송을 제어합니다."
"previous","220305",4,"프로그래밍언어활용",77,"C언어에서 연산자 우선순위가 높은 것에서 낮은 것으로 바르게 나열된 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_77.gif?alt=media","① ㉠, ㉥, ㉣, ㉢, ㉡, ㉤","② ㉠, ㉣, ㉥, ㉢, ㉡, ㉤","③ ㉠, ㉣, ㉥, ㉢, ㉤, ㉡","④ ㉠, ㉥, ㉣, ㉤, ㉡, ㉢","① ㉠, ㉥, ㉣, ㉢, ㉡, ㉤","C언어에서 연산자의 우선순위는 단항연산자, 이항연산자, 관계연산자, 비트연산자, 논리연산자, 삼항연산자, 대입/할당연산자의 순서입니다."
"previous","220305",4,"프로그래밍언어활용",78,"C언어 라이브러리 중 stdlib.h에 대한설명으로 옳은 것은?","","① 문자열을 수치 데이터로 바꾸는 문자 변환함수와 수치를 문자열로 바꿔주는 변환함수 등이 있다.","② 문자열 처리 함수로 strlen()이 포함되어 있다.","③ 표준 입출력 라이브러리이다.","④ 삼각 함수, 제곱근, 지수 등 수학적인 함수를 내장하고 있다.","① 문자열을 수치 데이터로 바꾸는 문자 변환함수와 수치를 문자열로 바꿔주는 변환함수 등이 있다.","stdlib.h는 C 언어의 표준 라이브러리 중 하나로, 일반적인 작업에 사용되는 함수들을 포함하고 있습니다."
"previous","220305",4,"프로그래밍언어활용",79,"자바스크립트(JavaScript)와 관련한 설명으로 틀린 것은?","","① 프로토타입(Prototype)의 개념이 존재한다.","② 클래스 기반으로 객체 상속을 지원한다.","③ Prototype Link와 Prototype Object를 활용할 수 있다.","④ 객체지향 언어이다.","② 클래스 기반으로 객체 상속을 지원한다.","자바스크립트는 프로토타입 기반의 객체 지향 언어이기 때문에 클래스 기반의 객체 상속을 지원하지 않습니다. (가답안은 2번으로 발표되었지만, 확정답안은 1/2/3/4번이 모두 정답처리 된 문항입니다.)"
"previous","220305",4,"프로그래밍언어활용",80,"OSI 7계층 중 네트워크 계층에 대한 설명으로 틀린 것은?","","① 패킷을 발신지로부터 최종 목적지까지 전달하는 책임을 진다.","② 한 노드로부터 다른 노드로 프레임을 전송하는 책임을 진다.","③ 패킷에 발신지와 목적지의 논리 주소를 추가한다.","④ 라우터 또는 교환기는 패킷 전달을 위해 경로를 지정하거나 교환 기능을 제공한다.","② 한 노드로부터 다른 노드로 프레임을 전송하는 책임을 진다.","네트워크 계층은 데이터 링크 계층에서 전달받은 프레임을 패킷으로 변환하여 발신지로부터 최종 목적지까지 전달하는 책임을 집니다."
"previous","220305",5,"정보시스템구축관리",81,"다음 내용이 설명하는 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_81.gif?alt=media","① SAN","② MBR","③ NAC","④ NIC","① SAN","SAN (Storage Area Network)은 여러 대의 서버, 호스트 및 스토리지 장치가 네트워크를 통해 서로 통신하는 것을 말합니다."
"previous","220305",5,"정보시스템구축관리",82,"SSH(Secure Shell)에 대한 설명으로 틀린 것은?","","① SSH의 기본 네트워크 포트는 220번을 사용한다.","② 전송되는 데이터는 암호화된다.","③ 키를 통한 인증은 클라이언트의 공개키를 서버에 등록해야 한다.","④ 서로 연결되어 있는 컴퓨터 간 원격 명령실행이나 셀 서비스 등을 수행한다.","SSH의 기본 네트워크 포트는 220번을 사용한다.","SSH의 기본 네트워크 포트는 22번입니다."
"previous","220305",5,"정보시스템구축관리",83,"CBD(Component Based Development) SW개발 표준 산출물 중 분석 단계에 해당하는 것은?","","① 클래스 설계서","② 통합시험 결과서","③ 프로그램 코드","④ 사용자 요구사항 정의서","④ 사용자 요구사항 정의서","사용자 요구사항 정의서(URS)는 분석 단계에서 작성되며, 이후의 설계, 개발, 테스트 등 모든 개발 단계에서 참조됩니다."
"previous","220305",5,"정보시스템구축관리",84,"다음 내용이 설명하는 접근 제어 모델은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_84.gif?alt=media","① Clark-Wilson Integrity Model","② PDCA Model","③ Bell-Lapadula Model","④ Chinese Wall Model","③ Bell-Lapadula Model","Bell-Lapadula모델은 기밀성을 중요시하는 모델로, 정보의 노출을 방지하기 위해 객체와 주체에 대한 접근 권한을 제한하는 모델입니다."
"previous","220305",5,"정보시스템구축관리",85,"하둡(Hadoop)과 관계형 데이터베이스간에 데이터를 전송할 수 있도록 설계된 도구는?","","① Apnic","② Topology","③ Sqoop","④ SDB","③ Sqoop","Sqoop은 관계형 데이터베이스에서 하둡 분산 파일 시스템(HDFS)으로 데이터를 가져오거나, 하둡 HDFS에서 관계형 데이터베이스로 데이터를 내보낼 수 있습니다."
"previous","220305",5,"정보시스템구축관리",86,"라우팅 프로토콜인 OSPF(Open Shortest Path First)에 대한 설명으로 옳지 않은 것은?","","① 네트워크 변화에 신속하게 대처할 수 있다.","② 거리 벡터 라우팅 프로토콜이라고 한다.","③ 멀티캐스팅을 지원한다.","④ 최단 경로 탐색에 Dijkstra 사용한다.","② 거리 벡터 라우팅 프로토콜이라고 한다.","OSPF는 링크 상태 라우팅 프로토콜(LSRP)로 분류되며, 거리 벡터 라우팅 프로토콜과는 다른 라우팅 프로토콜입니다."
"previous","220305",5,"정보시스템구축관리",87,"소프트웨어 비용 추정 모형(estimation models)이 아닌 것은?","","① COCOMO","② Putnam","③ Function-Point","④ PERT","④ PERT","PERT(Program Evaluation and Review Technique)는 프로젝트 관리에 사용되는 모형으로, 소프트웨어 비용 추정 모형은 아닙니다."
"previous","220305",5,"정보시스템구축관리",88,"코드의 기입 과정에서 원래 '12536‘으로 기입되어야 하는데 ’12936‘으로 표기되었을 경우, 어떤 코드 오류에 해당하는가?","","① Addition Error","② Omission Error","③ Sequence Error","④ Transcription Error","④ Transcription Error","Transcription Error는 코드의 입력 과정에서 발생하는 오류를 의미합니다."
"previous","220305",5,"정보시스템구축관리",89,"ISO 12207 표준의 기본 생명주기의 주요 프로세스에 해당하지 않는 것은?","","① 획득 프로세스","② 개발 프로세스","③ 성능평가 프로세스","④ 유지보수 프로세스","③ 성능평가 프로세스","성능평가 프로세스는 기본 생명주기의 주요 프로세스가 아니라, 지원 생명주기의 주요 프로세스에 해당합니다."
"previous","220305",5,"정보시스템구축관리",90,"소프트웨어 비용 산정 기법 중 개발 유형으로 organic, semi-detached, embedded로 구분되는 것은?","","① PUTNAM","② COCOMO","③ FP","④ SLIM","② COCOMO","COCOMO는 소프트웨어 개발의 규모와 복잡도를 고려하여 소프트웨어 개발에 필요한 노력과 비용을 추정하는 모형으로, 개발 유형을 organic, semi-detached, embedded로 구분하여 각각 다른 모형을 적용합니다."
"previous","220305",5,"정보시스템구축관리",91,"SPICE 모델의 프로세스 수행능력 수준의 단계별 설명이 틀린 것은?","","① 수준 7 - 미완성 단계","② 수준 5 - 최적화 단계","③ 수준 4 - 예측 단계","④ 수준 3 - 확립 단계","① 수준 7 - 미완성 단계","수준 7은 프로세스가 완전히 확립되었으며, 일상적인 업무에 적용되는 수준입니다."
"previous","220305",5,"정보시스템구축관리",92,"PC, TV, 휴대폰에서 원하는 콘텐츠를 끊김없이 자유롭게 이용할 수 있는 서비스는?","","① Memristor","② MEMS","③ SNMP","④ N-Screen","④ N-Screen","N-Screen은 네트워크를 활용하여 다양한 기기에서 하나의 콘텐츠를 끊김없이 이용할 수 있게 해주는 서비스를 말합니다."
"previous","220305",5,"정보시스템구축관리",93,"해쉬(Hash) 기법에 대한 설명으로 틀린 것은?","","① 임의의 길이의 입력 데이터를 받아 고정된 길이의 해쉬 값으로 변환한다.","② 주로 공개키 암호화 방식에서 키 생성을 위해 사용한다.","③ 대표적인 해쉬 알고리즘으로 HAVAL, SHA-1 등이 있다.","④ 해쉬 함수는 일방향 함수(One-way function)이다.","② 주로 공개키 암호화 방식에서 키 생성을 위해 사용한다.","공개키 암호화 방식은 키 생성을 위해 해시 기법을 사용하기도 하지만, 해시 기법을 사용하는 주된 용도는 아닙니다."
"previous","220305",5,"정보시스템구축관리",94,"IPSec(IP Security)에 대한 설명으로 틀린 것은?","","① 암호화 수행시 일방향 암호화만 지원한다.","② ESP는 발신지 인증, 데이터 무결성, 기밀성 모두를 보장한다.","③ 운영 모드는 Tunnel 모드와 Transport 모드로 분류된다.","④ AH는 발신지 호스트를 인증하고, IP 패킷의 무결성을 보장한다.","① 암호화 수행시 일방향 암호화만 지원한다.","IPSec은 암호화 수행시 양방향 암호화도 지원합니다."
"previous","220305",5,"정보시스템구축관리",95,"메모리상에서 프로그램의 복귀 주소와 변수 사이에 특정 값을 저장해 두었다가 그 값이 변경되었을 경우 오버플로우 상태로 가정하여 프로그램 실행을 중단하는 기술은?","","① Stack Guard","② Bridge","③ ASLR","④ FIN","① Stack Guard","Stack Guard는 스택 오버플로우 공격을 방지하기 위해 사용되는 기술로, 메모리상에서 프로그램의 복귀 주소와 변수 사이에 특정 값을 저장해 두었다가 그 값이 변경되었을 경우 오버플로우 상태로 가정하여 프로그램 실행을 중단하는 기술입니다."
"previous","220305",5,"정보시스템구축관리",96,"침입차단 시스템(방화벽) 중 다음과 같은 형태의 구축 유형은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210515%2FDEVOLT_EXAM_MOCK_210515_96.gif?alt=media","① Block Host","② Tree Host","③ Screened Subnet","④ Ring Homed","③ Screened Subnet","외부 네트워크와 내부 네트워크 사이에 DMZ(Demilitarized Zone)라는 중간 지대를 두고, DMZ에는 외부에서 접근 가능한 서버들을 배치하고, DMZ와 내부 네트워크 사이에는 방화벽을 설치하여 외부에서 내부 네트워크로의 직접적인 접근을 차단하는 구조의 Screened Subnet 유형입니다."
"previous","220305",5,"정보시스템구축관리",97,"Secure OS의 보안 기능으로 거리가 먼 것은?","","① 식별 및 인증","② 임의적 접근 통제","③ 고가용성 지원","④ 강제적 접근 통제","③ 고가용성 지원","Secure OS는 시스템의 보안을 강화하는 것을 목적으로 하기 때문에, 고가용성 지원은 Secure OS의 주요 기능은 아닙니다."
"previous","220305",5,"정보시스템구축관리",98,"서버에 열린 포트 정보를 스캐닝해서 보안취약점을 찾는데 사용하는 도구는?","","① type","② mkdir","③ ftp","④ nmap","④ nmap","type, mkdir, ftp는 모두 파일이나 디렉터리, 네트워크 연결을 생성하는 명령어이며, 서버에 열린 포트 정보를 스캐닝해서 보안취약점을 찾는데 사용하는 도구는 nmap입니다."
"previous","220305",5,"정보시스템구축관리",99,"서로 다른 네트워크 대역에 있는 호스트들 상호간에 통신할 수 있도록 해주는 네트워크 장비는?","","① L2 스위치","② HIPO","③ 라우터","④ RAD","③ 라우터","라우터는 경로 설정, 네트워크 주소 변환, 보안과 같은 기능을 통해 서로 다른 네트워크 대역에 있는 호스트들 간의 통신을 가능하게 합니다."
"previous","220305",5,"정보시스템구축관리",100,"암호화 키와 복호화 키가 동일한 암호화 알고리즘은?","","① RSA","② AES","③ DSA","④ ECC","② AES","AES는 대칭키 암호화 알고리즘으로, 암호화 키와 복호화 키가 동일합니다."
