test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"previous","220305",3,"데이터베이스구축",54,"데이터베이스 로그(log)를 필요로 하는 회복 기법은?","","① 즉각 갱신 기법","② 대수적 코딩 방법","③ 타임 스탬프 기법","④ 폴딩 기법","① 즉각 갱신 기법","즉각 갱신 기법은 트랜잭션이 부분 완료될 때까지 데이터베이스에 변경 내용을 즉시 반영하는 기법입니다. 따라서, 트랜잭션 실패 시 데이터베이스를 복구하기 위해 로그를 필요로 합니다."
"previous","220305",3,"데이터베이스구축",55,"DML(Data Manipulation Language) 명령어가 아닌 것은?","","① INSERT","② UPDATE","③ ALTER","④ DELETE","③ ALTER","ALTER는 데이터베이스 구조를 변경하는 명령어로, DDL 명렬어에 해당합니다."
"previous","220305",3,"데이터베이스구축",56,"다음과 같이 위쪽 릴레이션을 아래쪽 릴레이션으로 정규화를 하였을 때 어떤 정규화 작업을 한 것인가?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_56.gif?alt=media","① 제1정규형","② 제2정규형","③ 제3정규형","④ 제4정규형","① 제1정규형","제1정규형은 각 속성이 원자값을 가지도록 분해하는 것을 의미합니다."
"previous","220305",3,"데이터베이스구축",57,"관계대수의 순수관계 연산자가 아닌 것은?","","① Select","② Cartesian Product","③ Division","④ Project","② Cartesian Product","Cartesian Product는 두 관계의 모든 튜플을 짝지어 하나의 튜플로 만드는 연산자로, 관계대수의 결합 연산자에 속합니다."
"previous","220305",3,"데이터베이스구축",58,"다음 중 SQL의 집계 함수(aggregation function)가 아닌 것은?","","① AVG","② COUNT","③ SUM","④ CREATE","④ CREATE","CREATE는 테이블이나 인덱스를 생성하는 데 사용하는 함수로, 집계 함수가 아닙니다."
"previous","220305",3,"데이터베이스구축",59,"릴레이션 조작 시 데이터들이 불필요하게 중복되어 예기치 않게 발생하는 곤란한 현상을 의미하는 것은?","","① normalization","② rollback","③ cardinality","④ anomaly","④ anomaly","릴레이션 조작 시 데이터들이 불필요하게 중복되어 예기치 않게 발생하는 곤란한 현상을 이상(Anomaly)이라고 합니다."
"previous","220305",3,"데이터베이스구축",60,"릴레이션에 대한 설명으로 거리가 먼 것은?","","① 튜플들의 삽입, 삭제 등의 작업으로 인해 릴레이션은 시간에 따라 변한다.","② 한 릴레이션에 포함된 튜플들은 모두 상이하다.","③ 애트리뷰트는 논리적으로 쪼갤 수 없는 원자값으로 저장한다.","④ 한 릴레이션에 포함된 튜플 사이에는 순서가 있다.","④ 한 릴레이션에 포함된 튜플 사이에는 순서가 있다.","릴레이션은 튜플들의 집합으로, 튜플들은 순서가 없습니다."
"previous","220305",4,"프로그래밍언어활용",61,"다음 자바 프로그램 조건문에 대해 삼항 조건 연산자를 사용하여 옳게 나타낸 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_61.gif?alt=media","① int i = 7, j = 9; int k; k = (i＞j)?(i – j):(i + j);","② int i = 7, j = 9; int k; k = (i＜j)?(i – j):(i + j);","③ int i = 7, j = 9; int k; k = (i＞j)?(i + j):(i - j);","④ int i = 7, j = 9; int k; k = (i＜j)?(i + j):(i - j);","① int i = 7, j = 9; int k; k = (i＞j)?(i – j):(i + j);","삼항 조건 연산자는 조건식이 참(true)이면 첫 번째 표현식을, 거짓(false)이면 두 번째 표현식을 반환합니다."
"previous","220305",4,"프로그래밍언어활용",62,"다음 내용이 설명하는 소프트웨어 취약점은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_62.gif?alt=media","① FTP 바운스 공격","② SQL 삽입","③ 버퍼 오버플로","④ 디렉토리 접근 공격","③ 버퍼 오버플로","이미 할당된 버퍼의 크기를 초과하여 데이터를 입력하면, 해당 데이터가 메모리 영역을 침범하여 다른 데이터나 코드를 덮어쓰는 취약점을 버퍼 오버플로라고 합니다."
"previous","220305",4,"프로그래밍언어활용",63,"다음 중 bash 쉘 스크립트에서 사용할 수 있는 제어문이 아닌 것은?","","① if","② for","③ repeat_do","④ while","③ repeat_do","repeat_do는 Perl 스크립트에서 사용할 수 있는 제어문입니다."
"previous","220305",4,"프로그래밍언어활용",64,"IPv6에 대한 설명으로 틀린 것은?","","① 32비트의 주소체계를 사용한다.","② 멀티미디어의 실시간 처리가 가능하다.","③ IPv4보다 보안성이 강화되었다.","④ 자동으로 네트워크 환경구성이 가능하다.","① 32비트의 주소체계를 사용한다.","IPv6는 128비트의 주소체계를 사용합니다."
"previous","220305",4,"프로그래밍언어활용",65,"효과적인 모듈 설계를 위한 유의사항으로 거리가 먼 것은?","","① 모듈간의 결합도를 약하게 하면 모듈 독립성이 향상된다.","② 복잡도와 중복성을 줄이고 일관성을 유지시킨다.","③ 모듈의 기능은 예측이 가능해야 하며 지나치게 제한적이여야 한다.","④ 유지보수가 용이해야 한다.","③ 모듈의 기능은 예측이 가능해야 하며 지나치게 제한적이여야 한다.","모듈의 기능이 지나치게 제한적이지 않으면 다른 모듈과의 결합도가 높아져서 모듈 간의 의존성이 높아지고, 이로 인해 유지보수가 어려워질 수 있습니다."
"previous","220305",4,"프로그래밍언어활용",66,"HRN 방식으로 스케줄링 할 경우, 입력된 작업이 다음과 같을 때 처리되는 작업 순서로 옳은 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_66.gif?alt=media","① A→B→C→D","② A→C→B→D","③ D→B→C→A","④ D→A→B→C","③ D→B→C→A","우선순위 계산식은 (대기 시간 + 서비스시간) / 서비스 시간 입니다."
"previous","220305",4,"프로그래밍언어활용",67,"운영체제에 대한 설명으로 거리가 먼 것은?","","① 다중 사용자와 다중 응용프로그램 환경하에서 자원의 현재 상태를 파악하고 자원 분배를 위한 스케줄링을 담당한다.","② CPU, 메모리 공간, 기억 장치, 입출력 장치 등의 자원을 관리한다.","③ 운영체제의 종류로는 매크로 프로세서, 어셈블러, 컴파일러 등이 있다.","④ 입출력 장치와 사용자 프로그램을 제어한다.","③ 운영체제의 종류로는 매크로 프로세서, 어셈블러, 컴파일러 등이 있다.","매크로 프로세서, 어셈블러, 컴파일러는 컴파일러 도구의 한 종류로, 운영체제와는 다른 역할을 합니다."
"previous","220305",4,"프로그래밍언어활용",68,"배치 프로그램의 필수 요소에 대한 설명으로 틀린 것은?","","① 자동화는 심각한 오류 상황 외에는 사용자의 개입 없이 동작해야 한다.","② 안정성은 어떤 문제가 생겼는지, 언제 발생했는지 등을 추적할 수 있어야 한다.","③ 대용량 데이터는 대용량의 데이터를 처리할 수 있어야 한다.","④ 무결성은 주어진 시간 내에 처리를 완료할 수 있어야 하고, 동시에 동작하고 있는 다른 애플리케이션을 방해하지 말아야 한다.","④ 무결성은 주어진 시간 내에 처리를 완료할 수 있어야 하고, 동시에 동작하고 있는 다른 애플리케이션을 방해하지 말아야 한다.","무결성은 데이터의 정확성을 의미하며, 배치 프로그램의 무결성은 데이터의 정확성을 유지할 수 있어야 한다는 의미로 해석해야 합니다."
"previous","220305",4,"프로그래밍언어활용",69,"TCP 프로토콜에 대한 설명으로 거리가 먼 것은?","","① 신뢰성이 있는 연결 지향형 전달 서비스이다.","② 기본 헤더 크기는 100byte이고 160byte까지 확장 가능하다.","③ 스크림 전송 기능을 제공한다.","④ 순서제어, 오류제어, 흐름제어 기능을 제공한다.","② 기본 헤더 크기는 100byte이고 160byte까지 확장 가능하다.","TCP 프로토콜의 기본 헤더 크기는 20byte입니다."
"previous","220305",4,"프로그래밍언어활용",70,"다음이 설명하는 응집도의 유형은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_70.gif?alt=media","① 기능적 응집도","② 우연적 응집도","③ 논리적 응집도","④ 절차적 응집도","④ 절차적 응집도","보기는 '모듈 안 구성요소들이 기능을 순차적으로 수행한다'는 절차적 응집도의 개념에 대한 설명입니다."
"previous","220305",4,"프로그래밍언어활용",71,"OSI-7Layer에서 링크의 설정과 유지 및 종료를 담당하며, 노드간의 오류제어와 흐름제어 기능을 수행하는 계층은?","","① 데이터링크 계층","② 물리 계층","③ 세션 계층","④ 응용 계층","① 데이터링크 계층","데이터링크 계층은 OSI-7Layer에서 링크의 설정과 유지 및 종료를 담당하며, 노드간의 오류제어와 흐름제어 기능을 수행하는 계층입니다. 이 계층은 물리 계층에서 전송된 비트열을 프레임으로 구성하고, 이를 논리적인 단위로 분할하여 각각의 프레임에 대한 주소와 제어 정보를 추가합니다. 또한, 이 계층에서는 오류 검출과 수정을 위한 기능도 수행하기 때문에 안정성과 신뢰성을 보장하는 중요한 역할을 합니다."
"previous","220305",4,"프로그래밍언어활용",72,"다음 중 가장 결합도가 강한 것은?","","① data coupling","② stamp coupling","③ common coupling","④ control coupling","③ common coupling","common coupling**모듈 간의 의존성이 공통 데이터 구조에 의존하는 경우로, 가장 높은 결합도입니다."
"previous","220305",4,"프로그래밍언어활용",73,"메모리 관리 기법 중 Worst fit 방법을 사용할 경우 10K 크기의 프로그램 실행을 위해서는 어느 부분에 할당되는가?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_73.gif?alt=media","① NO.2","② NO.3","③ NO.4","④ NO.5","④ NO.5","Worst Fit 은 사용되고 있지 않은 메모리 조각(fragment)들 중에서 실행시키려는 프로그램의 필요 메모리와 가장 크게 차이 나는 메모리 조각을 선택하는 방법입니다."
"previous","220305",4,"프로그래밍언어활용",74,"200.1.1.0/24 네트워크를 FLSM 방식을 이용하여 10개의 Subnet으로 나누고 ip subnet-zero를 적용했다. 이때 서브네팅된 네트워크 중 10번째 네트워크의 broadcast IP주소는?","","① 200.1.1.159","② 201.1.5.175","③ 202.1.11.254","④ 203.1.255.245","① 200.1.1.159","FLSM 방식은 마지막 비트를 서브넷 마스크로 사용하기 때문에, 10개의 서브넷을 만들기 위해서는 마지막 비트를 10개로 나눌 수 있는 4비트를 서브넷 마스크로 사용해야 합니다."
"previous","220305",4,"프로그래밍언어활용",75,"다음은 사용자로부터 입력받은 문자열에서 처음과 끝의 3글자를 추출한 후 합쳐서 출력하는 파이썬 코드에서 ㉠에 들어갈 내용은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_75.gif?alt=media","① string[1:3] + string[-3:]","② string[:3] + string[-3:-1]","③ string[0:3] + string[-3:]","④ string[0:] + string[:-1]","③ string[0:3] + string[-3:]","string[0:3]은 문자열의 처음부터 3번째 글자까지 추출하는 슬라이싱, string[-3:]은 문자열의 끝에서부터 3번째 글자부터 끝까지 추출하는 슬라이싱이고 두 슬라이싱 결과를 + 연산자로 합치면 처음과 끝의 3글자를 추출한 후 합쳐진 문자열이 만들어집니다."
"previous","220305",4,"프로그래밍언어활용",76,"파이썬의 변수 작성 규칙 설명으로 옳지 않은 것은?","","① 첫 자리에 숫자를 사용할 수 없다.","② 영문 대문자/소문자, 숫자, 밑줄(_)의 사용이 가능하다.","③ 변수 이름의 중간에 공백을 사용할 수 있다.","④ 이미 사용되고 있는 예약어는 사용할 수 없다.","③ 변수 이름의 중간에 공백을 사용할 수 있다.","파이썬의 변수 이름에는 영문 대문자/소문자, 숫자, 밑줄(_)의 사용이 가능합니다."
"previous","220305",4,"프로그래밍언어활용",77,"어떤 모듈이 다른 모듈의 내부 논리 조직을 제어하기 위한 목적으로 제어신호를 이용하여 통신하는 경우이며, 하위 모듈에서 상위 모듈로 제어신호가 이동하여 상위 모듈에게 처리 명령을 부여하는 권리 전도현상이 발생하게 되는 결합도는?","","① data coupling","② stamp coupling","③ control coupling","④ common coupling","③ control coupling","제어신호를 이용하여 다른 모듈의 내부 논리를 제어하는 결합도를 control coupling이라고 합니다."
"previous","220305",4,"프로그래밍언어활용",78,"다음 C 프로그램의 결과 값은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_78.gif?alt=media","① 15","② 19","③ 25","④ 27","③ 25","i와 sum은 각각 1 1, 3 4, 5 9, 7 16, 9 25이 됩니다."
"previous","220305",4,"프로그래밍언어활용",79,"UNIX에서 새로운 프로세스를 생성하는 명령어는?","","① ls","② cat","③ fork","④ chmod","③ fork","fork 시스템 호출은 UNIX에서 새로운 프로세스를 생성하는 기본적인 방법입니다."
"previous","220305",4,"프로그래밍언어활용",80,"C언어에서 정수 자료형으로 옳은 것은?","","① int","② float","③ char","④ double","① int","C언어에서 정수 자료형은 int, short, long, long long이 있습니다."
"previous","220305",5,"정보시스템구축관리",81,"물리적인 사물과 컴퓨터에 동일하게 표현되는 가상의 모델로 실제 물리적인 자산 대신 소프트웨어로 가상화함으로써 실제 자산의 특성에 대한 정확한 정보를 얻을 수 있고, 자산 최적화, 돌발사고 최소화, 생산성 증가 등 설계부터 제조, 서비스에 이르는 모든 과정의 효율성을 향상시킬 수 있는 모델은?","","① 최적화","② 실행 시간","③ 디지털 트윈","④ N-Screen","③ 디지털 트윈","디지털 트윈은 물리적 자산의 가상 모델을 말합니다. 디지털 트윈을 통해 실제 자산의 특성에 대한 정확한 정보를 얻을 수 있으며, 자산 최적화, 돌발사고 최소화, 생산성 증가 등 설계부터 제조, 서비스에 이르는 모든 과정의 효율성을 향상시킬 수 있습니다."
"previous","220305",5,"정보시스템구축관리",82,"정보보안의 3대 요소에 해당하지 않는 것은?","","① 기밀성","② 휘발성","③ 무결성","④ 가용성","② 휘발성","휘발성은 정보가 저장된 매체에서 일정 시간 내에 사라지는 성질을 의미하며, 정보보안의 3대 요소 중 하나가 아닙니다."
"previous","220305",5,"정보시스템구축관리",83,"다음 빈칸에 알맞은 기술은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_83.gif?alt=media","① Quantum Key Distribution","② Digital Rights Management","③ Grayware","④ Mashup","④ Mashup","Mashup은 여러 개의 서로 다른 소스에서 가져온 데이터나 기능을 조합하여 새로운 애플리케이션을 만드는 기술입니다."
"previous","220305",5,"정보시스템구축관리",84,"기능점수(Functional Point)모형에서 비용산정에 이용되는 요소가 아닌 것은?","","① 클래스 인터페이스","② 명령어(사용자 질의수)","③ 데이터파일","④ 출력보고서","① 클래스 인터페이스","클래스 인터페이스는 소프트웨어의 구조를 나타내는 요소로, 기능점수 산정에 직접적으로 사용되지 않습니다."
"previous","220305",5,"정보시스템구축관리",85,"블록 암호화 방식이 아닌 것은?","","① DES","② RC4","③ AES","④ SEED","② RC4","RC4는 스트림 암호화 방식입니다."
"previous","220305",5,"정보시스템구축관리",86,"Putnam 모형을 기초로 해서 만든 자동화 추정 도구는?","","① SQLR/30","② SLIM","③ MESH","④ NFV","② SLIM","SLIM은 Putnam 모형을 기반으로 한 자동화 추정 도구로, 소프트웨어 개발 프로젝트의 크기, 비용, 일정 등을 추정할 수 있습니다."
"previous","220305",5,"정보시스템구축관리",87,"큰 숫자를 소인수 분해하기 어렵다는 기반 하에 1978년 MIT에 의해 제안된 공개키 암호화 알고리즘은?","","① DES","② ARIA","③ SEED","④ RSA","④ RSA","RSA는 큰 숫자를 소인수 분해하기 어렵다는 사실을 기반으로 하는 알고리즘입니다."
"previous","220305",5,"정보시스템구축관리",88,"COCOMO 모델의 프로젝트 유형으로 거리가 먼 것은?","","① Organic","② Semi-detached","③ Embedded","④ Sequentail","④ Sequentail","Sequentail 프로젝트는 요구 사항이 명확하고, 개발 환경이 안정적이라는 점에서 Organic, Semi-detached, Embedded 프로젝트와 차이가 있습니다."
"previous","220305",5,"정보시스템구축관리",89,"빅데이터 분석 기술 중 대량의 데이터를 분석하여 데이터 속에 내재되어 있는 변수 사이의 상호관례를 규명하여 일정한 패턴을 찾아내는 기법은?","","① Data Mining","② Wm-Bus","③ Digital Twin","④ Zigbee","① Data Mining","Data Mining은 대량의 데이터에서 유용한 정보를 추출하는 기법으로, 변수 사이의 상관관계를 규명하거나 일정한 패턴을 찾아내는 등의 작업을 수행합니다."
"previous","220305",5,"정보시스템구축관리",90,"기존 무선 랜의 한계 극복을 위해 등장하였으며, 대규모 디바이스의 네트워크 생성에 최적화되어 차세대 이동통신, 홈네트워킹, 공공 안전 등의 특수목적을 위한 새로운 방식의 네트워크 기술을 의미하는 것은?","","① Software Defined Perimeter","② Virtual Private Network","③ Local Area Network","④ Mesh Network","④ Mesh Network","메쉬 네트워크는 각 노드가 서로 연결되어 데이터를 릴레이하는 방식으로, 대규모 디바이스의 네트워크 생성에 최적화되어 있습니다."
"previous","220305",5,"정보시스템구축관리",91,"DDoS 공격과 연관이 있는 공격 방법은?","","① Secure shell","② Tribe Flood Network","③ Nimda","④ Deadlock","② Tribe Flood Network","Tribe Flood Network는 DDoS 공격의 한 유형으로, UDP 포트 7번을 사용하여 대량의 패킷을 전송하는 공격입니다."
"previous","220305",5,"정보시스템구축관리",92,"CPM 네트워크가 다음과 같을 때 임계경로의 소요기일은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_92.gif?alt=media","① 10일","② 12일","③ 14일","④ 16일","③ 14일","작업의 시작 및 종료 구간이 동시에 이루어질 때 가장 오래 걸리는 경로를 임계 경로라고 합니다."
"previous","220305",5,"정보시스템구축관리",93,"RIP(Routing Information Protocol)에 대한 설명으로 틀린 것은?","","① 거리 벡터 라우팅 프로토콜이라고도 한다.","② 소규모 네트워크 환경에 적합하다.","③ 최대 홉 카운트를 115홉 이하로 한정하고 있다.","④ 최단경로탐색에는 Bellman-Ford 알고리즘을 사용한다.","③ 최대 홉 카운트를 115홉 이하로 한정하고 있다.","RIP는 라우팅 루프를 방지하기 위해 최대 홉 카운트를 15로 한정합니다."
"previous","220305",5,"정보시스템구축관리",94,"소프트웨어 생명주기 모형 중 고전적 생명주기 모형으로 선형 순차적 모델이라고도 하며, 타당성 검토, 계획, 요구사항 분석, 구현, 테스트, 유지보수의 단계를 통해 소프트웨어를 개발하는 모형은?","","① 폭포수 모형","② 애자일 모형","③ 컴포넌트 기반 방법론","④ 6GT 모형","① 폭포수 모형","폭포수 모형은 고전적 생명주기 모형으로 선형 순차적 모델이라고도 합니다. 각 단계가 순차적으로 진행되며, 이전 단계가 완료되지 않으면 다음 단계로 넘어갈 수 없습니다."
"previous","220305",5,"정보시스템구축관리",95,"소프트웨어 개발 모델 중 나선형 모델으 4가지 주요 활동이 순서대로 나열된 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_95.gif?alt=media","① Ⓐ-Ⓑ-Ⓓ-Ⓒ 순으로 반복","② Ⓐ-Ⓓ-Ⓒ-Ⓑ 순으로 반복","③ Ⓐ-Ⓑ-Ⓒ-Ⓓ 순으로 반복","④ Ⓐ-Ⓒ-Ⓑ-Ⓓ 순으로 반복","② Ⓐ-Ⓓ-Ⓒ-Ⓑ 순으로 반복","나선형 모델은 계획, 위험 분석, 개발 및 평가라는 4가지 주요 활동을 순차적으로 반복하면서 소프트웨어를 개발하는 모델입니다."
"previous","220305",5,"정보시스템구축관리",96,"전자 칩과 같은 소프트웨어 부품, 즉 블록(모듈)을 만들어서 끼워 맞추는 방법으로 소프트웨어를 완성시키는 재사용 방법은?","","① 합성 중심","② 생성 중심","③ 분리 중심","④ 구조 중심","① 합성 중심","합성 중심 재사용 방법은 이미 개발된 소프트웨어 부품(모듈)을 조합하여 새로운 소프트웨어를 개발하는 방법입니다."
"previous","220305",5,"정보시스템구축관리",97,"다음 JAVA코드에서 밑줄로 표시된 부분에는 어떤 보안 약점이 존재하는가? (단, key는 암호화 키를 저장하는 변수이다.)","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_97.gif?alt=media","① 무결성 검사 없는 코드 다운로드","② 중요 자원에 대한 잘못된 권한 설정","③ 하드코드된 암호화 키 사용","④ 적절한 인증없는 중요 기능 허용","③ 하드코드된 암호화 키 사용","하드코드된 암호화 키 사용은 암호화 키를 코드 내에 직접 입력하는 것으로, 코드가 유출되면 암호화된 데이터를 해독할 수 있는 보안 약점이 존재합니다."
"previous","220305",5,"정보시스템구축관리",98,"소프트웨어 개발 표준 중 소프트웨어 품질 및 생산성 향상을 위해 소프트웨어 프로세스를 평가 및 개선하는 국제 표준은?","","① SCRUM","② ISO/IEC 12509","③ SPICE","④ CASE","③ SPICE","SPICE는 소프트웨어 프로세스 개선 및 능력 평가 기준(Software Process Improvement and Capability dEtermination)의 약자로, 소프트웨어 품질 및 생산성 향상을 위해 소프트웨어 프로세스를 평가 및 개선하는 국제 표준입니다."
"previous","220305",5,"정보시스템구축관리",99,"실무적으로 검증된 개발보안 방법론 중 하나로써 SW보안의 모범 사례를 SDLC(Software Development Life Cycle)에 통합한 소프트웨어 개발 보안 생명주기 방법론은?","","① CLASP","② CWE","③ PIMS","④ Seven Touchpoints","④ Seven Touchpoints","CLASP, CWE, PIMS는 소프트웨어 보안 평가 방법론입니다. Seven Touchpoints는 소프트웨어 개발 보안 생명주기 방법론으로, SDLC 각 단계별로 보안 활동을 수행하는 방법을 제시합니다."
"previous","220305",5,"정보시스템구축관리",100,"다음 LAN의 네트워크 토폴로지는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_100.gif?alt=media","① 버스형","② 성형","③ 링형","④ 그물형","① 버스형","보기의 네트워크 토폴로지는 모든 컴퓨터가 하나의 케이블에 연결되어 있으며, 데이터가 이 케이블을 통해 전송되는 버스형 토폴로지입니다."
