test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"mock",000000,1,"소프트웨어설계",57,"소프트웨어 설계에서 '인터페이스 분리 원칙(ISP)'의 핵심 내용은 무엇인가?","","① 클라이언트는 자신이 사용하지 않는 메서드에 의존하지 않아야 한다","② 클래스는 단일 책임을 가져야 한다","③ 하나의 클래스는 여러 인터페이스를 구현해야 한다","④ 객체는 고유한 책임만을 수행해야 한다","① 클라이언트는 자신이 사용하지 않는 메서드에 의존하지 않아야 한다","인터페이스 분리 원칙(ISP)은 클라이언트가 사용하지 않는 메서드에 의존하지 않도록 인터페이스를 분리해야 한다는 원칙입니다."
"mock",000000,1,"소프트웨어설계",58,"소프트웨어 설계에서 '템플릿 메서드 패턴'을 사용하는 이유는 무엇인가?","","① 알고리즘의 구조를 정의하고, 세부 구현을 서브클래스에 맡기기 위해","② 객체의 상태 변화를 추적하기 위해","③ 객체 생성 과정을 최적화하기 위해","④ 알고리즘의 동작을 변경하기 위해","① 알고리즘의 구조를 정의하고, 세부 구현을 서브클래스에 맡기기 위해","템플릿 메서드 패턴은 알고리즘의 구조를 정의하고, 구체적인 구현은 서브클래스에서 수행하도록 하는 패턴입니다."
"mock",000000,1,"소프트웨어설계",59,"소프트웨어 설계에서 '책임 연쇄 패턴'이란 무엇인가?","","① 요청을 처리할 수 있는 객체를 찾기 위해 객체들이 연쇄적으로 연결되어 있는 패턴","② 객체가 요청을 하나씩 처리하는 패턴","③ 여러 객체가 동일한 요청을 처리하는 패턴","④ 객체 간의 상태 변화를 추적하는 패턴","① 요청을 처리할 수 있는 객체를 찾기 위해 객체들이 연쇄적으로 연결되어 있는 패턴","책임 연쇄 패턴은 요청을 처리할 수 있는 객체를 연쇄적으로 연결하여, 적절한 객체가 요청을 처리하도록 하는 디자인 패턴입니다."
"mock",000000,1,"소프트웨어설계",60,"소프트웨어 설계에서 '리팩토링'의 주요 목적은 무엇인가?","","① 기존 코드를 개선하여 가독성과 유지보수성을 향상시키는 것","② 시스템 성능을 향상시키는 것","③ 데이터베이스 구조를 최적화하는 것","④ 객체 간 의존성을 증가시키는 것","① 기존 코드를 개선하여 가독성과 유지보수성을 향상시키는 것","리팩토링은 기존 코드를 개선하여 가독성, 효율성, 유지보수성을 향상시키고, 시스템의 품질을 높이는 과정입니다."
"mock",000000,1,"소프트웨어설계",61,"소프트웨어 설계에서 '팩토리 메서드 패턴'을 사용하면 얻을 수 있는 이점은 무엇인가?","","① 객체 생성 과정을 캡슐화하여 클라이언트와 객체 생성 로직을 분리할 수 있다","② 알고리즘을 최적화할 수 있다","③ 객체 간의 의존성을 증가시킬 수 있다","④ 객체를 동적으로 생성할 수 있다","① 객체 생성 과정을 캡슐화하여 클라이언트와 객체 생성 로직을 분리할 수 있다","팩토리 메서드 패턴은 객체 생성 로직을 캡슐화하여 클라이언트 코드와 생성 로직을 분리함으로써, 코드의 유연성과 유지보수성을 향상시킵니다."
"mock",000000,1,"소프트웨어설계",62,"소프트웨어 설계에서 '서비스 지향 아키텍처(SOA)'의 가장 큰 장점은 무엇인가?","","① 시스템 간의 독립성을 높여 서비스 단위로 재사용이 가능해진다","② 데이터베이스 구조를 최적화할 수 있다","③ 객체 간 관계를 간소화할 수 있다","④ 알고리즘을 효율적으로 최적화할 수 있다","① 시스템 간의 독립성을 높여 서비스 단위로 재사용이 가능해진다","서비스 지향 아키텍처(SOA)는 시스템 간의 독립성을 높여 서비스 단위로 재사용 가능하도록 만들어 시스템의 확장성과 유연성을 향상시킵니다."
"mock",000000,1,"소프트웨어설계",63,"소프트웨어 설계에서 '디자인 패턴'이란 무엇인가?","","① 반복적으로 발생하는 문제를 해결하기 위한 표준화된 설계 방법","② 성능 최적화를 위한 알고리즘","③ 데이터베이스 모델링을 위한 표준화된 기법","④ 객체 간 의존성을 관리하기 위한 도구","① 반복적으로 발생하는 문제를 해결하기 위한 표준화된 설계 방법","디자인 패턴은 '소프트웨어 설계에서 반복적으로 발생하는 문제를 해결하기 위해 표준화된 방법을 제공합니다."
"mock",000000,1,"소프트웨어설계",64,"소프트웨어 설계에서 '인터페이스'와 '추상 클래스'의 차이점은 무엇인가?","","① 인터페이스는 다중 상속을 지원하지만, 추상 클래스는 다중 상속을 지원하지 않는다","② 추상 클래스는 객체를 생성할 수 있지만, 인터페이스는 객체를 생성할 수 없다","③ 인터페이스는 메서드 구현을 제공할 수 있지만, 추상 클래스는 제공할 수 없다","④ 추상 클래스는 여러 인터페이스를 구현할 수 있다","① 인터페이스는 다중 상속을 지원하지만, 추상 클래스는 다중 상속을 지원하지 않는다","인터페이스는 다중 상속을 지원하며, 추상 클래스는 여러 클래스를 상속할 수 없습니다."
"mock",000000,1,"소프트웨어설계",65,"소프트웨어 설계에서 '메소드 체이닝'이란 무엇인가?","","① 여러 메서드를 하나의 표현식으로 이어서 호출하는 기법","② 객체의 상태를 변경하는 기법","③ 메서드를 동적으로 변경하는 기법","④ 알고리즘을 최적화하는 기법","① 여러 메서드를 하나의 표현식으로 이어서 호출하는 기법","메소드 체이닝은 여러 메서드를 이어서 하나의 표현식으로 호출하는 기법입니다."
"mock",000000,1,"소프트웨어설계",66,"소프트웨어 설계에서 '클래스 다이어그램'의 주요 목적은 무엇인가?","","① 시스템의 구조와 클래스 간의 관계를 시각적으로 표현하는 것","② 객체 간의 메시지를 최적화하는 것","③ 알고리즘의 흐름을 설명하는 것","④ 객체 생성 과정을 최적화하는 것","① 시스템의 구조와 클래스 간의 관계를 시각적으로 표현하는 것","클래스 다이어그램은 시스템의 구조와 클래스 간의 관계를 시각적으로 나타내어 설계를 쉽게 이해할 수 있도록 돕습니다."
"mock",000000,1,"소프트웨어설계",67,"소프트웨어 설계에서 '팩토리 메소드 패턴'의 주요 목적은 무엇인가?","","① 객체 생성의 책임을 서브클래스에 위임하는 것","② 객체를 미리 생성해 놓고 재사용하는 것","③ 객체의 상태를 캡슐화하는 것","④ 객체 간의 결합도를 증가시키는 것","① 객체 생성의 책임을 서브클래스에 위임하는 것","팩토리 메소드 패턴은 객체 생성의 책임을 서브클래스에 위임하여, 객체 생성 코드를 분리하고 유연성을 증가시킵니다."
"mock",000000,1,"소프트웨어설계",68,"소프트웨어 설계에서 '옵저버 패턴'을 사용하여 해결할 수 있는 문제는 무엇인가?","","① 객체 상태 변화에 대한 알림을 여러 객체에 전달하는 것","② 객체 간의 의존성을 증가시키는 것","③ 객체 생성 비용을 최적화하는 것","④ 객체의 기능을 동적으로 변경하는 것","① 객체 상태 변화에 대한 알림을 여러 객체에 전달하는 것","옵저버 패턴은 객체 상태가 변할 때 해당 상태를 관찰하는 객체들에게 알림을 보내는 방식으로, 상태 변화에 대한 반응을 처리합니다."
"mock",000000,1,"소프트웨어설계",69,"소프트웨어 설계에서 '어댑터 패턴'의 주요 목적은 무엇인가?","","① 서로 다른 인터페이스를 가진 객체들이 함께 작동하도록 변환하는 것","② 객체 간의 결합도를 증가시키는 것","③ 알고리즘을 최적화하는 것","④ 객체의 상태를 관리하는 것","① 서로 다른 인터페이스를 가진 객체들이 함께 작동하도록 변환하는 것","어댑터 패턴은 서로 다른 인터페이스를 가진 객체들이 함께 작동하도록 변환하여, 호환되지 않는 클래스들을 연결할 수 있게 해줍니다."
"mock",000000,1,"소프트웨어설계",70,"소프트웨어 설계에서 '싱글톤 패턴'의 주요 목적은 무엇인가?","","① 클래스의 인스턴스를 하나만 생성하도록 보장하는 것","② 객체 간 의존성을 최소화하는 것","③ 메서드 호출을 최적화하는 것","④ 여러 개의 인스턴스를 생성하는 것","① 클래스의 인스턴스를 하나만 생성하도록 보장하는 것","싱글톤 패턴은 클래스의 인스턴스가 하나만 생성되도록 보장하고, 전역적으로 접근할 수 있도록 하는 디자인 패턴입니다."
"mock",000000,1,"소프트웨어설계",71,"소프트웨어 설계에서 '전략 패턴'을 사용하는 주요 이유는 무엇인가?","","① 알고리즘을 객체로 캡슐화하여 동적으로 변경할 수 있도록 하는 것","② 알고리즘을 고정시키고 변경할 수 없도록 하는 것","③ 메서드 호출을 최적화하는 것","④ 객체 간의 결합도를 증가시키는 것","① 알고리즘을 객체로 캡슐화하여 동적으로 변경할 수 있도록 하는 것","전략 패턴은 알고리즘을 객체로 캡슐화하여 동적으로 변경할 수 있도록 하여 코드의 유연성을 증가시킵니다."
"mock",000000,1,"소프트웨어설계",72,"소프트웨어 설계에서 '데코레이터 패턴'의 장점은 무엇인가?","","① 객체의 기능을 동적으로 확장할 수 있다","② 객체 간의 결합도를 높일 수 있다","③ 코드 중복을 증가시킬 수 있다","④ 성능을 최적화할 수 있다","① 객체의 기능을 동적으로 확장할 수 있다","데코레이터 패턴은 객체의 기능을 동적으로 확장할 수 있어, 기존 객체를 변경하지 않고 기능을 추가할 수 있습니다."
"mock",000000,1,"소프트웨어설계",73,"소프트웨어 설계에서 '동시성(concurrency)'을 고려한 설계가 중요한 이유는 무엇인가?","","① 다수의 프로세스나 스레드가 동시에 실행될 수 있어 시스템 성능을 향상시킬 수 있기 때문이다","② 코드의 복잡성을 높이기 때문이다","③ 코드 재사용을 촉진하기 때문이다","④ 알고리즘의 동작을 최적화하기 때문이다","① 다수의 프로세스나 스레드가 동시에 실행될 수 있어 시스템 성능을 향상시킬 수 있기 때문이다","동시성 설계는 다수의 프로세스나 스레드가 동시에 실행되어 시스템의 성능과 효율성을 향상시킬 수 있기 때문에 중요합니다."
"mock",000000,1,"소프트웨어설계",74,"소프트웨어 설계에서 '객체 지향 설계 원칙'을 따를 때 얻을 수 있는 가장 큰 이점은 무엇인가?","","① 코드의 재사용성과 유지보수성을 높일 수 있다","② 시스템 성능을 최적화할 수 있다","③ 데이터베이스 설계를 최적화할 수 있다","④ 알고리즘의 효율성을 높일 수 있다","① 코드의 재사용성과 유지보수성을 높일 수 있다","객체 지향 설계 원칙을 따르면 코드의 재사용성과 유지보수성이 향상되어, 시스템의 확장성과 관리가 용이해집니다."
"mock",000000,1,"소프트웨어설계",75,"소프트웨어 설계에서 '플라이웨이트 패턴'의 주요 목적은 무엇인가?","","① 객체의 공유를 통해 메모리 사용을 최적화하는 것","② 객체 간의 의존성을 증가시키는 것","③ 알고리즘의 성능을 최적화하는 것","④ 객체 생성 비용을 증가시키는 것","① 객체의 공유를 통해 메모리 사용을 최적화하는 것","플라이웨이트 패턴은 객체를 공유하여 메모리 사용을 최적화하고, 메모리 소모를 줄이기 위해 객체의 불변 데이터를 공유합니다."
"mock",000000,1,"소프트웨어설계",76,"소프트웨어 설계에서 '컴포지트 패턴'의 주요 목적은 무엇인가?","","① 객체를 트리 구조로 구성하여 부분과 전체를 동일하게 다룰 수 있도록 하는 것","② 객체 간의 결합도를 증가시키는 것","③ 객체의 상태를 관리하는 것","④ 메서드 호출을 최적화하는 것","① 객체를 트리 구조로 구성하여 부분과 전체를 동일하게 다룰 수 있도록 하는 것","컴포지트 패턴은 객체를 트리 구조로 구성하여, 부분 객체와 전체 객체를 동일하게 다룰 수 있게 합니다."
"mock",000000,1,"소프트웨어설계",77,"소프트웨어 설계에서 '미래 예측'을 위한 설계 접근 방식은 무엇인가?","","① 변화가 일어날 가능성이 있는 부분을 모듈화하여 설계하는 것","② 성능을 최적화하는 것","③ 객체 간 관계를 간소화하는 것","④ 데이터베이스 구조를 고정하는 것","① 변화가 일어날 가능성이 있는 부분을 모듈화하여 설계하는 것","미래 예측을 위한 설계는 시스템이 변경될 가능성이 있는 부분을 미리 모듈화하여 향후 변화에 유연하게 대응할 수 있게 합니다."
"mock",000000,1,"소프트웨어설계",78,"소프트웨어 설계에서 '의존성 역전 원칙(DIP)'의 핵심 내용은 무엇인가?","","① 고수준 모듈은 저수준 모듈에 의존해서는 안 되며, 둘 다 추상화에 의존해야 한다","② 객체는 서로 결합도가 낮아야 한다","③ 클래스는 하나의 책임만 가져야 한다","④ 메서드는 하나의 작업만 수행해야 한다","① 고수준 모듈은 저수준 모듈에 의존해서는 안 되며, 둘 다 추상화에 의존해야 한다","의존성 역전 원칙(DIP)은 고수준 모듈이 저수준 모듈에 의존하지 않고, 둘 다 추상화에 의존하게 만들어 시스템의 유연성을 높입니다."
"mock",000000,1,"소프트웨어설계",79,"소프트웨어 설계에서 '단일 책임 원칙(SRP)'의 의미는 무엇인가?","","① 클래스는 하나의 책임만 가져야 한다","② 하나의 메서드는 하나의 작업만 수행해야 한다","③ 객체 간 의존성을 최소화해야 한다","④ 객체는 변경에 대해 폐쇄적이어야 한다","① 클래스는 하나의 책임만 가져야 한다","단일 책임 원칙(SRP)은 클래스가 하나의 책임만 가져야 한다는 원칙으로, 코드를 더 이해하기 쉽고 유지보수하기 쉽게 만듭니다."
"mock",000000,1,"소프트웨어설계",80,"소프트웨어 설계에서 '디자인 패턴'을 도입할 때의 주요 이점은 무엇인가?","","① 반복적인 문제를 해결할 수 있는 표준화된 방법을 제공하여, 코드의 재사용성과 유연성을 높인다","② 알고리즘을 최적화할 수 있다","③ 객체 간 의존성을 증가시킬 수 있다","④ 데이터베이스 구조를 개선할 수 있다","① 반복적인 문제를 해결할 수 있는 표준화된 방법을 제공하여, 코드의 재사용성과 유연성을 높인다","디자인 패턴은 반복적인 문제를 해결할 수 있는 표준화된 방법을 제공하여, 코드의 재사용성과 유연성을 높이고, 시스템의 유지보수성을 향상시킵니다."
"mock",000000,1,"소프트웨어설계",81,"객체지향 설계에서 '다형성'을 활용하면 얻을 수 있는 주요 이점은 무엇인가?","","① 같은 인터페이스로 다양한 객체를 처리할 수 있다","② 객체 간의 결합도를 증가시킬 수 있다","③ 코드의 복잡성을 증가시킬 수 있다","④ 객체를 동적으로 생성할 수 있다","① 같은 인터페이스로 다양한 객체를 처리할 수 있다","다형성은 같은 인터페이스를 통해 다양한 객체를 처리할 수 있게 해주며, 이를 통해 코드의 유연성과 재사용성을 높일 수 있습니다."
"mock",000000,1,"소프트웨어설계",82,"소프트웨어 설계에서 '미로 패턴'이 사용되는 주요 목적은 무엇인가?","","① 복잡한 시스템을 단순화하여 관리하는 것","② 객체 생성과 관련된 코드 중복을 제거하는 것","③ 시스템의 성능을 최적화하는 것","④ 알고리즘의 효율성을 높이는 것","① 복잡한 시스템을 단순화하여 관리하는 것","미로 패턴은 복잡한 시스템을 단순화하여 관리하기 쉽게 만듭니다."
"mock",000000,1,"소프트웨어설계",83,"소프트웨어 설계에서 '책임 연쇄 패턴'의 주요 목적은 무엇인가?","","① 요청을 처리할 수 있는 객체에 책임을 넘겨주는 것","② 객체 간의 결합도를 증가시키는 것","③ 데이터베이스 트랜잭션을 최적화하는 것","④ 객체 상태를 캡슐화하는 것","① 요청을 처리할 수 있는 객체에 책임을 넘겨주는 것","책임 연쇄 패턴은 요청을 처리할 수 있는 객체에 책임을 넘겨서, 시스템의 유연성을 높이고 객체 간의 결합도를 줄이는 데 사용됩니다."
"mock",000000,1,"소프트웨어설계",84,"소프트웨어 설계에서 '빌더 패턴'을 사용하는 주요 이유는 무엇인가?","","① 객체 생성의 복잡한 과정을 분리하여 더 쉽게 관리할 수 있도록 하는 것","② 객체의 상태를 캡슐화하는 것","③ 객체 생성 비용을 최적화하는 것","④ 객체 간 결합도를 높이는 것","① 객체 생성의 복잡한 과정을 분리하여 더 쉽게 관리할 수 있도록 하는 것","빌더 패턴은 객체 생성의 복잡한 과정을 분리하여, 객체 생성 과정을 더 명확하고 관리하기 쉽게 만듭니다."
"mock",000000,1,"소프트웨어설계",85,"소프트웨어 설계에서 '상태 패턴'의 주요 목적은 무엇인가?","","① 객체의 상태를 객체 내부에서 캡슐화하고, 상태 변화에 따라 객체의 행동을 변경하는 것","② 객체 간 결합도를 증가시키는 것","③ 코드의 중복을 줄이는 것","④ 알고리즘의 성능을 최적화하는 것","① 객체의 상태를 객체 내부에서 캡슐화하고, 상태 변화에 따라 객체의 행동을 변경하는 것","상태 패턴은 객체의 상태에 따라 객체의 행동을 변경하며, 상태를 객체 내부에서 캡슐화하여 코드의 복잡성을 줄입니다."
"mock",000000,1,"소프트웨어설계",86,"소프트웨어 설계에서 '컴포넌트 기반 설계'가 중요한 이유는 무엇인가?","","① 시스템을 재사용 가능한 컴포넌트로 나누어, 유지보수와 확장성을 용이하게 만드는 것","② 객체 간의 의존성을 최소화하는 것","③ 코드의 효율성을 높이는 것","④ 시스템의 성능을 최적화하는 것","① 시스템을 재사용 가능한 컴포넌트로 나누어, 유지보수와 확장성을 용이하게 만드는 것","컴포넌트 기반 설계는 시스템을 작은 재사용 가능한 단위로 나누어, 시스템의 유지보수와 확장성을 용이하게 합니다."
"mock",000000,1,"소프트웨어설계",87,"소프트웨어 설계에서 '객체지향 설계'에서 다뤄야 할 중요한 원칙은 무엇인가?","","① 캡슐화, 상속, 다형성","② 함수형 프로그래밍","③ 코드 중복","④ 데이터베이스 정규화","① 캡슐화, 상속, 다형성","객체지향 설계의 중요한 원칙은 캡슐화, 상속, 다형성으로, 이는 객체의 재사용성과 유지보수성을 높이고, 시스템의 유연성을 증가시킵니다."
"mock",000000,1,"소프트웨어설계",88,"소프트웨어 설계에서 '객체지향 설계'가 아닌 '절차적 설계'의 특징은 무엇인가?","","① 프로그램의 실행 흐름에 따라 순차적으로 명령어가 실행되는 것","② 객체를 사용하여 데이터와 기능을 캡슐화하는 것","③ 상태와 동작을 분리하는 것","④ 다형성 및 상속을 활용하는 것","① 프로그램의 실행 흐름에 따라 순차적으로 명령어가 실행되는 것","절차적 설계는 프로그램의 실행 흐름에 따라 순차적으로 명령어가 실행되며, 데이터와 기능을 별도로 다룹니다."
"mock",000000,1,"소프트웨어설계",89,"소프트웨어 설계에서 '프록시 패턴'을 사용하는 주요 이유는 무엇인가?","","① 객체에 접근하는 방법을 제어하고, 필요에 따라 객체를 대체하거나 지연 로딩하는 것","② 객체의 상태를 캡슐화하는 것","③ 객체 생성 비용을 최적화하는 것","④ 코드의 효율성을 높이는 것","① 객체에 접근하는 방법을 제어하고, 필요에 따라 객체를 대체하거나 지연 로딩하는 것","프록시 패턴은 객체에 대한 접근을 제어하고, 필요한 시점에 객체를 생성하거나 대체할 수 있게 해줍니다."
"mock",000000,1,"소프트웨어설계",90,"소프트웨어 설계에서 '자바'의 'interface'를 사용하는 주요 목적은 무엇인가?","","① 클래스가 반드시 구현해야 할 메서드를 정의하는 것","② 객체 간의 의존성을 증가시키는 것","③ 코드의 효율성을 높이는 것","④ 클래스 간의 상속 관계를 정의하는 것","① 클래스가 반드시 구현해야 할 메서드를 정의하는 것","자바에서 인터페이스는 클래스가 반드시 구현해야 할 메서드를 정의하며, 다형성을 지원하는 중요한 역할을 합니다."
"mock",000000,1,"소프트웨어설계",91,"소프트웨어 설계에서 '연결 객체'의 목적은 무엇인가?","","① 객체 간의 의존성을 줄이고, 데이터의 흐름을 관리하는 것","② 객체의 상태를 캡슐화하는 것","③ 객체 생성 비용을 최적화하는 것","④ 클래스 간의 상속 관계를 정의하는 것","① 객체 간의 의존성을 줄이고, 데이터의 흐름을 관리하는 것","연결 객체는 객체 간의 의존성을 줄이고, 데이터의 흐름을 관리하여 시스템의 유연성을 높입니다."
"mock",000000,1,"소프트웨어설계",92,"소프트웨어 설계에서 '템플릿 메소드 패턴'을 사용하는 주요 이유는 무엇인가?","","① 알고리즘의 골격을 정의하고, 세부적인 구현을 서브클래스에 맡기는 것","② 객체 생성 비용을 최적화하는 것","③ 객체 상태를 관리하는 것","④ 객체 간의 결합도를 증가시키는 것","① 알고리즘의 골격을 정의하고, 세부적인 구현을 서브클래스에 맡기는 것","템플릿 메소드 패턴은 알고리즘의 골격을 정의하고, 세부적인 구현을 서브클래스에 맡겨 유연성을 높입니다."
"mock",000000,1,"소프트웨어설계",93,"소프트웨어 설계에서 '미래 예측'을 위한 설계 접근 방식의 장점은 무엇인가?","","① 시스템 변경에 유연하게 대응할 수 있는 구조를 제공하는 것","② 객체 간 결합도를 증가시키는 것","③ 코드의 복잡성을 증가시키는 것","④ 알고리즘의 성능을 최적화하는 것","① 시스템 변경에 유연하게 대응할 수 있는 구조를 제공하는 것","미래 예측을 위한 설계는 시스템 변경에 유연하게 대응할 수 있도록 구조를 설계하여, 장기적으로 유지보수성이 향상됩니다."
"mock",000000,1,"소프트웨어설계",94,"소프트웨어 설계에서 '디자인 패턴'을 사용하는 가장 큰 장점은 무엇인가?","","① 문제 해결을 위한 표준화된 방법을 제공하여 코드의 일관성을 유지할 수 있다","② 알고리즘 성능을 최적화하는 것","③ 객체 간 의존성을 높이는 것","④ 데이터베이스 성능을 최적화하는 것","① 문제 해결을 위한 표준화된 방법을 제공하여 코드의 일관성을 유지할 수 있다","디자인 패턴은 반복적인 문제 해결을 위한 표준화된 방법을 제공하여 코드의 일관성을 유지하고, 유지보수성을 향상시킵니다."
"mock",000000,1,"소프트웨어설계",95,"소프트웨어 설계에서 '분리된 인터페이스'의 중요성은 무엇인가?","","① 인터페이스와 구현을 분리하여 유연성을 높이는 것","② 객체 간 결합도를 증가시키는 것","③ 알고리즘의 성능을 최적화하는 것","④ 객체 상태를 관리하는 것","① 인터페이스와 구현을 분리하여 유연성을 높이는 것","분리된 인터페이스는 인터페이스와 구현을 분리하여, 시스템의 유연성을 높이고 코드 변경 시 영향을 최소화합니다."
"mock",000000,1,"소프트웨어설계",96,"소프트웨어 설계에서 '프로토타입 패턴'의 주요 목적은 무엇인가?","","① 객체를 복제하여 새로운 객체를 생성하는 것","② 알고리즘의 성능을 최적화하는 것","③ 객체 간 결합도를 증가시키는 것","④ 객체의 상태를 캡슐화하는 것","① 객체를 복제하여 새로운 객체를 생성하는 것","프로토타입 패턴은 객체를 복제하여 새로운 객체를 생성하는 방식으로, 객체 생성 비용을 줄이고 성능을 최적화합니다."
"mock",000000,1,"소프트웨어설계",97,"소프트웨어 설계에서 'MVC 패턴'을 사용하는 이유는 무엇인가?","","① 모델, 뷰, 컨트롤러를 분리하여 유지보수와 확장성을 높이는 것","② 객체 간 결합도를 증가시키는 것","③ 코드의 효율성을 높이는 것","④ 알고리즘 성능을 최적화하는 것","① 모델, 뷰, 컨트롤러를 분리하여 유지보수와 확장성을 높이는 것","MVC 패턴은 모델, 뷰, 컨트롤러를 분리하여, 유지보수와 확장성을 높이고 코드의 재사용성을 증가시킵니다."
"mock",000000,1,"소프트웨어설계",98,"소프트웨어 설계에서 '캡슐화'의 주된 목적은 무엇인가?","","① 객체의 내부 구현을 숨기고 외부에서 접근할 수 있는 인터페이스만을 제공하는 것","② 알고리즘의 성능을 최적화하는 것","③ 객체 간 결합도를 증가시키는 것","④ 코드의 효율성을 높이는 것","① 객체의 내부 구현을 숨기고 외부에서 접근할 수 있는 인터페이스만을 제공하는 것","캡슐화는 객체의 내부 구현을 숨기고, 외부에서는 정의된 인터페이스를 통해서만 접근할 수 있도록 하여 코드의 유지보수성을 높입니다."
"mock",000000,1,"소프트웨어설계",99,"소프트웨어 설계에서 '의존성 주입'을 사용하는 이유는 무엇인가?","","① 객체 간 결합도를 줄이고, 테스트 용이성을 높이는 것","② 코드의 효율성을 높이는 것","③ 객체 상태를 관리하는 것","④ 알고리즘 성능을 최적화하는 것","① 객체 간 결합도를 줄이고, 테스트 용이성을 높이는 것","의존성 주입은 객체 간 결합도를 줄이고, 객체들이 필요로 하는 의존성을 외부에서 주입하여 코드의 유연성을 높이고, 테스트 용이성을 향상시킵니다."
"mock",000000,1,"소프트웨어설계",100,"소프트웨어 설계에서 '싱글톤 패턴'의 주요 목적은 무엇인가?","","① 클래스의 인스턴스를 하나만 생성하여 전역에서 접근할 수 있도록 하는 것","② 객체의 상태를 캡슐화하는 것","③ 객체 생성 비용을 최적화하는 것","④ 알고리즘 성능을 최적화하는 것","① 클래스의 인스턴스를 하나만 생성하여 전역에서 접근할 수 있도록 하는 것","싱글톤 패턴은 클래스의 인스턴스를 하나만 생성하여, 시스템 내에서 그 인스턴스에 전역적으로 접근할 수 있도록 보장합니다."
