test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"mock",000000,2,"소프트웨어개발",59,"소프트웨어 개발에서 성능 최적화'의 주요 목표는 무엇인가?","","① 시스템의 속도를 높이고 자원의 소비를 줄이는 것","② 코드 길이를 줄이는 것","③ 코드 가독성을 높이는 것","④ 시스템 보안을 강화하는 것","① 시스템의 속도를 높이고 자원의 소비를 줄이는 것","성능 최적화는 시스템의 실행 속도를 높이고, 자원 사용을 줄여 시스템의 효율성을 높이는 것을 목표로 합니다."
"mock",000000,2,"소프트웨어개발",60,"소프트웨어 개발에서 디자인 패턴'을 사용하는 주된 목적은 무엇인가?","","① 반복적인 문제에 대한 표준화된 해결책을 제공하는 것","② 성능을 최적화하는 것","③ 알고리즘을 개선하는 것","④ 시스템 보안을 강화하는 것","① 반복적인 문제에 대한 표준화된 해결책을 제공하는 것","디자인 패턴은 자주 발생하는 문제에 대해 검증된 해결책을 제공하여, 개발자가 효율적으로 문제를 해결하도록 돕습니다."
"mock",000000,2,"소프트웨어개발",61,"소프트웨어 개발에서 디자인 패턴' 중 '싱글톤 패턴'이란 무엇인가?","","① 클래스의 인스턴스가 하나만 생성되도록 보장하는 패턴","② 알고리즘을 개선하는 패턴","③ 성능을 최적화하는 패턴","④ 코드 길이를 줄이는 패턴","① 클래스의 인스턴스가 하나만 생성되도록 보장하는 패턴","싱글톤 패턴은 클래스의 인스턴스가 하나만 생성되고, 이를 전역에서 공유할 수 있도록 보장하는 디자인 패턴입니다."
"mock",000000,2,"소프트웨어개발",62,"소프트웨어 개발에서 라이브러리'란 무엇인가?","","① 자주 사용되는 함수나 클래스를 모아놓은 코드의 집합체","② 성능을 최적화하는 코드 집합","③ 알고리즘을 저장하는 곳","④ 시스템 보안을 위한 코드 집합","① 자주 사용되는 함수나 클래스를 모아놓은 코드의 집합체","라이브러리는 자주 사용되는 함수나 클래스를 모아놓은 코드 집합으로, 개발자가 이를 재사용하여 효율적으로 프로그램을 개발할 수 있게 도와줍니다."
"mock",000000,2,"소프트웨어개발",63,"소프트웨어 개발에서 배열'과 '리스트'의 차이점은 무엇인가?","","① 배열은 크기가 고정되어 있고, 리스트는 크기가 동적으로 변하는 것","② 배열은 데이터를 처리하는 속도가 빠르고, 리스트는 느린 것","③ 배열은 메모리 사용이 적고, 리스트는 더 많은 메모리를 사용하는 것","④ 배열은 문자열을 처리할 때만 사용된다","① 배열은 크기가 고정되어 있고, 리스트는 크기가 동적으로 변하는 것","배열은 크기가 고정된 데이터 구조이고, 리스트는 크기가 동적으로 변할 수 있어 데이터 삽입과 삭제가 용이합니다."
"mock",000000,2,"소프트웨어개발",64,"소프트웨어 개발에서 데이터베이스'란 무엇인가?","","① 데이터를 저장하고 관리하는 시스템","② 성능을 최적화하는 시스템","③ 코드 길이를 줄이는 시스템","④ 시스템 보안을 위한 시스템","① 데이터를 저장하고 관리하는 시스템","데이터베이스는 데이터를 저장하고 효율적으로 관리하는 시스템으로, 데이터를 저장하고 조회하는 데 필요한 기능을 제공합니다."
"mock",000000,2,"소프트웨어개발",65,"소프트웨어 개발에서 유닛 테스트'의 목적은 무엇인가?","","① 코드의 각 단위가 정상적으로 작동하는지 확인하는 것","② 알고리즘을 개선하는 것","③ 성능을 최적화하는 것","④ 데이터베이스 쿼리를 최적화하는 것","① 코드의 각 단위가 정상적으로 작동하는지 확인하는 것","유닛 테스트는 소프트웨어의 각 단위(메소드나 함수)가 정상적으로 작동하는지 확인하는 테스트입니다."
"mock",000000,2,"소프트웨어개발",66,"소프트웨어 개발에서 통합 테스트'란 무엇인가?","","① 여러 단위 테스트를 통합하여 시스템이 전체적으로 제대로 작동하는지 확인하는 것","② 성능을 최적화하는 테스트","③ 코드 최적화를 위한 테스트","④ 시스템 보안을 강화하는 테스트","① 여러 단위 테스트를 통합하여 시스템이 전체적으로 제대로 작동하는지 확인하는 것","통합 테스트는 여러 단위 테스트를 통합하여 시스템이 전체적으로 정상적으로 작동하는지 확인하는 테스트입니다."
"mock",000000,2,"소프트웨어개발",67,"소프트웨어 개발에서 사용자 인터페이스(UI)' 디자인의 주된 목표는 무엇인가?","","① 사용자가 소프트웨어를 직관적으로 사용할 수 있도록 돕는 것","② 성능을 최적화하는 것","③ 알고리즘을 개선하는 것","④ 코드 길이를 줄이는 것","① 사용자가 소프트웨어를 직관적으로 사용할 수 있도록 돕는 것","UI 디자인은 사용자가 소프트웨어를 직관적으로 사용할 수 있도록 돕고, 사용자 경험을 개선하는 것을 목표로 합니다."
"mock",000000,2,"소프트웨어개발",68,"소프트웨어 개발에서 보안'을 강화하는 방법으로 가장 적합한 것은 무엇인가?","","① 데이터 암호화와 접근 제어를 통해 시스템 보안을 강화하는 것","② 코드 길이를 줄이는 것","③ 성능을 최적화하는 것","④ 시스템의 기능을 제한하는 것","① 데이터 암호화와 접근 제어를 통해 시스템 보안을 강화하는 것","시스템 보안 강화를 위해서는 데이터 암호화와 접근 제어를 통해 외부 침입을 방지하고 데이터를 보호하는 것이 중요합니다."
"mock",000000,2,"소프트웨어개발",69,"소프트웨어 개발에서 배포'의 주요 목적은 무엇인가?","","① 소프트웨어를 사용자에게 제공하고, 실행 가능한 상태로 만드는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 소프트웨어를 사용자에게 제공하고, 실행 가능한 상태로 만드는 것","배포는 소프트웨어를 최종 사용자에게 제공하고, 실행 가능한 상태로 만드는 중요한 과정입니다."
"mock",000000,2,"소프트웨어개발",70,"소프트웨어 개발에서 분산 시스템'의 장점은 무엇인가?","","① 여러 컴퓨터가 협력하여 작업을 분담하고 효율성을 높이는 것","② 성능을 최적화하는 것","③ 데이터베이스 성능을 개선하는 것","④ 코드 길이를 줄이는 것","① 여러 컴퓨터가 협력하여 작업을 분담하고 효율성을 높이는 것","분산 시스템은 여러 컴퓨터가 협력하여 작업을 분담하고 효율성을 높이는 방식으로, 큰 규모의 시스템을 효율적으로 관리할 수 있게 합니다."
"mock",000000,2,"소프트웨어개발",71,"소프트웨어 개발에서 리눅스'의 주요 장점은 무엇인가?","","① 오픈소스로 무료로 제공되며, 유연하게 커스터마이즈할 수 있는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 오픈소스로 무료로 제공되며, 유연하게 커스터마이즈할 수 있는 것","리눅스는 오픈소스로 무료 제공되며, 유연하게 커스터마이즈하여 다양한 시스템 요구 사항에 맞출 수 있는 장점이 있습니다."
"mock",000000,2,"소프트웨어개발",72,"소프트웨어 개발에서 버전 관리'의 주요 목적은 무엇인가?","","① 코드의 변경 내역을 추적하고 협업을 효율적으로 관리하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 코드의 변경 내역을 추적하고 협업을 효율적으로 관리하는 것","버전 관리는 코드의 변경 내역을 추적하고, 여러 사람이 협업할 때 효율적으로 관리할 수 있게 도와주는 시스템입니다."
"mock",000000,2,"소프트웨어개발",73,"소프트웨어 개발에서 애자일(Agile) 방법론'의 주요 특징은 무엇인가?","","① 반복적이고 점진적인 개발을 통해 유연한 대응이 가능한 것","② 성능을 최적화하는 것","③ 알고리즘을 개선하는 것","④ 코드 길이를 줄이는 것","① 반복적이고 점진적인 개발을 통해 유연한 대응이 가능한 것","애자일 방법론은 반복적이고 점진적인 개발을 통해 변화하는 요구사항에 유연하게 대응할 수 있도록 합니다."
"mock",000000,2,"소프트웨어개발",74,"소프트웨어 개발에서 클라우드 컴퓨팅'의 주요 이점은 무엇인가?","","① 확장성 있고 유연하게 리소스를 활용할 수 있는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 확장성 있고 유연하게 리소스를 활용할 수 있는 것","클라우드 컴퓨팅은 리소스를 확장하고 유연하게 활용할 수 있어, 큰 규모의 시스템에서도 효율적으로 관리할 수 있는 이점이 있습니다."
"mock",000000,2,"소프트웨어개발",75,"소프트웨어 개발에서 API'의 역할은 무엇인가?","","① 서로 다른 소프트웨어 시스템이 서로 상호작용할 수 있도록 하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 서로 다른 소프트웨어 시스템이 서로 상호작용할 수 있도록 하는 것","API는 서로 다른 소프트웨어 시스템이 상호작용할 수 있도록 하는 인터페이스로, 시스템 간의 통신을 가능하게 합니다."
"mock",000000,2,"소프트웨어개발",76,"소프트웨어 개발에서 테스트 주도 개발(TDD)'의 핵심 원칙은 무엇인가?","","① 테스트를 먼저 작성하고, 그 후에 코드를 작성하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 테스트를 먼저 작성하고, 그 후에 코드를 작성하는 것","테스트 주도 개발(TDD)은 코드를 작성하기 전에 먼저 테스트를 작성하고, 그 후에 코드를 작성하여 코드의 품질을 높이고, 버그를 줄이기 위한 방법론입니다."
"mock",000000,2,"소프트웨어개발",77,"소프트웨어 개발에서 캐시'의 주요 목적은 무엇인가?","","① 데이터 접근 속도를 빠르게 하기 위해 자주 사용되는 데이터를 저장하는 것","② 성능을 최적화하는 것","③ 시스템 보안을 강화하는 것","④ 코드 길이를 줄이는 것","① 데이터 접근 속도를 빠르게 하기 위해 자주 사용되는 데이터를 저장하는 것","캐시는 자주 사용되는 데이터를 저장하여 데이터 접근 속도를 빠르게 하고 시스템 성능을 향상시킵니다."
"mock",000000,2,"소프트웨어개발",78,"소프트웨어 개발에서 프로그래밍 언어'를 선택할 때 고려해야 할 주요 요소는 무엇인가?","","① 언어의 특성과 프로젝트 요구 사항에 맞는 적합성","② 코드 길이를 줄이는 것","③ 성능을 최적화하는 것","④ 시스템 보안을 강화하는 것","① 언어의 특성과 프로젝트 요구 사항에 맞는 적합성","프로그래밍 언어는 프로젝트의 요구 사항과 특성에 맞는 언어를 선택하는 것이 중요합니다."
"mock",000000,2,"소프트웨어개발",79,"소프트웨어 개발에서 소프트웨어 디자인 패턴'의 주요 목적은 무엇인가?","","① 반복적인 문제를 해결할 수 있는 재사용 가능한 솔루션을 제공하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 반복적인 문제를 해결할 수 있는 재사용 가능한 솔루션을 제공하는 것","소프트웨어 디자인 패턴은 반복적으로 발생하는 문제에 대해 재사용 가능한 해결책을 제공하여 개발 효율성을 높입니다."
"mock",000000,2,"소프트웨어개발",80,"소프트웨어 개발에서 분산 시스템'의 주요 특징은 무엇인가?","","① 여러 컴퓨터가 협력하여 하나의 시스템처럼 동작하는 것","② 성능을 최적화하는 것","③ 시스템 보안을 강화하는 것","④ 코드 길이를 줄이는 것","① 여러 컴퓨터가 협력하여 하나의 시스템처럼 동작하는 것","분산 시스템은 여러 컴퓨터가 협력하여 하나의 시스템처럼 동작하도록 설계되어, 확장성과 고가용성을 제공합니다."
"mock",000000,2,"소프트웨어개발",81,"소프트웨어 개발에서 컨테이너화'의 주요 이점은 무엇인가?","","① 애플리케이션과 그 종속성을 격리하여 환경에 구애받지 않도록 하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 애플리케이션과 그 종속성을 격리하여 환경에 구애받지 않도록 하는 것","컨테이너화는 애플리케이션과 그 종속성을 격리하여, 다양한 환경에서 일관되게 실행될 수 있도록 합니다."
"mock",000000,2,"소프트웨어개발",82,"소프트웨어 개발에서 데브옵스(DevOps)'의 주요 목적은 무엇인가?","","① 개발과 운영의 협력을 통해 빠르고 안정적인 소프트웨어 제공을 목표로 하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 개발과 운영의 협력을 통해 빠르고 안정적인 소프트웨어 제공을 목표로 하는 것","데브옵스는 개발과 운영 팀 간의 협력을 통해, 소프트웨어의 배포 주기를 단축하고 안정성을 높이는 것을 목표로 합니다."
"mock",000000,2,"소프트웨어개발",83,"소프트웨어 개발에서 서버리스 아키텍처'의 주요 장점은 무엇인가?","","① 서버 관리 없이 코드를 실행할 수 있는 것","② 성능을 최적화하는 것","③ 시스템 보안을 강화하는 것","④ 코드 길이를 줄이는 것","① 서버 관리 없이 코드를 실행할 수 있는 것","서버리스 아키텍처는 서버를 직접 관리하지 않고, 클라우드 서비스 제공자가 인프라를 관리하여, 개발자는 코드 실행에 집중할 수 있습니다."
"mock",000000,2,"소프트웨어개발",84,"소프트웨어 개발에서 CI/CD(지속적 통합 및 지속적 배포)'의 주요 목적은 무엇인가?","","① 코드 변경 사항을 빠르고 자동으로 통합하고 배포하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 코드 변경 사항을 빠르고 자동으로 통합하고 배포하는 것","CI/CD는 코드 변경 사항을 자동으로 통합하고 배포하여, 빠르고 효율적인 개발과 배포가 가능하게 합니다."
"mock",000000,2,"소프트웨어개발",85,"소프트웨어 개발에서 인공지능(AI)'의 주요 응용 분야는 무엇인가?","","① 패턴 인식, 자동화, 예측","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 패턴 인식, 자동화, 예측","인공지능(AI)은 패턴 인식, 자동화, 예측 등 다양한 분야에서 활용되어, 사람의 개입 없이 업무를 처리하거나 예측을 수행하는 데 사용됩니다."
"mock",000000,2,"소프트웨어개발",86,"소프트웨어 개발에서 빅데이터'의 주요 특징은 무엇인가?","","① 대용량 데이터를 빠르게 처리하고 분석하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 대용량 데이터를 빠르게 처리하고 분석하는 것","빅데이터는 대용량 데이터를 빠르게 처리하고 분석하여, 유용한 인사이트를 제공하는 기술입니다."
"mock",000000,2,"소프트웨어개발",87,"소프트웨어 개발에서 인터넷 of Things(IoT)'의 주요 특징은 무엇인가?","","① 다양한 기기들이 인터넷을 통해 상호작용하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 다양한 기기들이 인터넷을 통해 상호작용하는 것","IoT는 다양한 기기들이 인터넷을 통해 상호작용하며 데이터를 주고받고, 이를 기반으로 자동화된 시스템을 구현하는 기술입니다."
"mock",000000,2,"소프트웨어개발",88,"소프트웨어 개발에서 블록체인'의 주요 특징은 무엇인가?","","① 분산 원장 기술을 이용해 거래 내역을 안전하게 기록하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 분산 원장 기술을 이용해 거래 내역을 안전하게 기록하는 것","블록체인은 분산 원장 기술을 통해 거래 내역을 안전하게 기록하고, 데이터를 변조할 수 없도록 보장하는 기술입니다."
"mock",000000,2,"소프트웨어개발",89,"소프트웨어 개발에서 머신러닝'의 주요 목표는 무엇인가?","","① 데이터에서 패턴을 학습하여 예측 모델을 만드는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 데이터에서 패턴을 학습하여 예측 모델을 만드는 것","머신러닝은 데이터를 기반으로 패턴을 학습하고, 이를 통해 예측 모델을 만들어 자동화된 의사결정을 돕는 기술입니다."
"mock",000000,2,"소프트웨어개발",90,"소프트웨어 개발에서 가상화'의 주요 목적은 무엇인가?","","① 물리적인 리소스를 가상 환경에서 여러 가상 시스템으로 분리하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 물리적인 리소스를 가상 환경에서 여러 가상 시스템으로 분리하는 것","가상화는 물리적인 리소스를 가상화하여 여러 가상 시스템을 만들고, 리소스를 효율적으로 활용할 수 있게 해줍니다."
"mock",000000,2,"소프트웨어개발",91,"소프트웨어 개발에서 스케일링'의 주요 목적은 무엇인가?","","① 시스템의 처리 능력을 확장하여 더 많은 트래픽을 처리할 수 있도록 하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 시스템의 처리 능력을 확장하여 더 많은 트래픽을 처리할 수 있도록 하는 것","스케일링은 시스템의 처리 능력을 확장하여, 증가하는 트래픽을 효율적으로 처리할 수 있도록 만드는 기술입니다."
"mock",000000,2,"소프트웨어개발",92,"소프트웨어 개발에서 싱글턴 패턴'의 주요 특징은 무엇인가?","","① 클래스의 인스턴스를 하나만 생성하고, 이를 공유하여 사용하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 클래스의 인스턴스를 하나만 생성하고, 이를 공유하여 사용하는 것","싱글턴 패턴은 클래스의 인스턴스를 하나만 생성하고, 이를 모든 클라이언트가 공유하여 사용하도록 보장합니다."
"mock",000000,2,"소프트웨어개발",93,"소프트웨어 개발에서 레디스(Redis)'의 주요 용도는 무엇인가?","","① 데이터베이스와 캐시 서버로서 빠르게 데이터를 처리하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 데이터베이스와 캐시 서버로서 빠르게 데이터를 처리하는 것","레디스(Redis)는 빠른 데이터 처리가 필요한 경우, 데이터베이스 및 캐시 서버로 활용되는 인메모리 데이터 저장소입니다."
"mock",000000,2,"소프트웨어개발",94,"소프트웨어 개발에서 CI/CD 파이프라인'의 주요 역할은 무엇인가?","","① 소프트웨어의 빌드, 테스트, 배포 과정을 자동화하여 개발 효율성을 높이는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 소프트웨어의 빌드, 테스트, 배포 과정을 자동화하여 개발 효율성을 높이는 것","CI/CD 파이프라인은 소프트웨어 개발 주기의 빌드, 테스트, 배포 과정을 자동화하여 개발 속도와 품질을 향상시킵니다."
"mock",000000,2,"소프트웨어개발",95,"소프트웨어 개발에서 객체 지향 프로그래밍(OOP)'의 주요 원칙은 무엇인가?","","① 캡슐화, 상속, 다형성","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 캡슐화, 상속, 다형성","객체 지향 프로그래밍(OOP)은 캡슐화, 상속, 다형성의 원칙을 통해 코드의 재사용성 및 유지보수성을 높이는 방법론입니다."
"mock",000000,2,"소프트웨어개발",96,"소프트웨어 개발에서 리팩토링'의 주요 목적은 무엇인가?","","① 기존 코드를 개선하여 코드 품질을 높이는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 기존 코드를 개선하여 코드 품질을 높이는 것","리팩토링은 기존의 코드를 수정하여, 가독성, 유지보수성, 효율성을 높이는 작업입니다."
"mock",000000,2,"소프트웨어개발",97,"소프트웨어 개발에서 소프트웨어 라이프 사이클(SDLC)'의 주요 단계는 무엇인가?","","① 요구 사항 분석, 설계, 구현, 테스트, 배포, 유지보수","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 요구 사항 분석, 설계, 구현, 테스트, 배포, 유지보수","소프트웨어 라이프 사이클(SDLC)은 소프트웨어의 개발부터 유지보수까지의 모든 과정을 포함하는 단계입니다."
"mock",000000,2,"소프트웨어개발",98,"소프트웨어 개발에서 문서화'의 주요 목적은 무엇인가?","","① 시스템의 설계 및 개발 과정을 명확하게 기록하여 향후 유지보수와 개발을 용이하게 하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 시스템의 설계 및 개발 과정을 명확하게 기록하여 향후 유지보수와 개발을 용이하게 하는 것","문서화는 시스템 설계 및 개발 과정을 기록하여, 후속 작업 및 유지보수 시 도움이 되도록 합니다."
"mock",000000,2,"소프트웨어개발",99,"소프트웨어 개발에서 스프링(Spring)' 프레임워크의 주요 장점은 무엇인가?","","① 자바 기반의 엔터프라이즈 애플리케이션 개발을 간소화하고 생산성을 높이는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 자바 기반의 엔터프라이즈 애플리케이션 개발을 간소화하고 생산성을 높이는 것","스프링 프레임워크는 자바 기반의 애플리케이션 개발을 간소화하고, 모듈화된 구조로 생산성을 높여주는 오픈 소스 프레임워크입니다."
"mock",000000,2,"소프트웨어개발",100,"소프트웨어 개발에서 유닛 테스트'의 주요 목적은 무엇인가?","","① 개별 코드 단위의 동작을 확인하여 코드 품질을 보장하는 것","② 성능을 최적화하는 것","③ 코드 길이를 줄이는 것","④ 시스템 보안을 강화하는 것","① 개별 코드 단위의 동작을 확인하여 코드 품질을 보장하는 것","유닛 테스트는 개별 코드 단위가 예상대로 동작하는지 확인하여, 코드 품질과 안정성을 보장하는 테스트 방법입니다."
