test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"mock",000000,3,"데이터베이스구축",64,"SQL에서 'LEFT JOIN'은 무엇을 수행하는가","","① 오른쪽 테이블에만 일치하는 데이터를 반환","② 왼쪽 테이블에만 일치하는 데이터를 반환","③ 두 테이블에서 일치하는 데이터만 반환","④ 왼쪽 테이블의 모든 데이터와 오른쪽 테이블의 일치하는 데이터를 반환","④ 왼쪽 테이블의 모든 데이터와 오른쪽 테이블의 일치하는 데이터를 반환","LEFT JOIN은 왼쪽 테이블의 모든 행과 오른쪽 테이블에서 일치하는 행을 반환합니다."
"mock",000000,3,"데이터베이스구축",65,"SQL에서 'RIGHT JOIN'은 무엇을 수행하는가","","① 왼쪽 테이블의 일치하는 데이터만 반환","② 오른쪽 테이블의 모든 데이터와 왼쪽 테이블의 일치하는 데이터를 반환","③ 두 테이블에서 일치하는 데이터만 반환","④ 왼쪽 테이블의 모든 데이터와 오른쪽 테이블의 일치하는 데이터를 반환","② 오른쪽 테이블의 모든 데이터와 왼쪽 테이블의 일치하는 데이터를 반환","RIGHT JOIN은 오른쪽 테이블의 모든 행과 왼쪽 테이블에서 일치하는 행을 반환합니다."
"mock",000000,3,"데이터베이스구축",66,"SQL에서 'FULL OUTER JOIN'은 무엇을 수행하는가","","① 두 테이블에서 일치하는 데이터만 반환","② 왼쪽 테이블과 오른쪽 테이블의 모든 데이터를 반환","③ 왼쪽 테이블의 모든 데이터만 반환","④ 오른쪽 테이블의 모든 데이터만 반환","② 왼쪽 테이블과 오른쪽 테이블의 모든 데이터를 반환","FULL OUTER JOIN은 두 테이블에서 일치하는 행뿐만 아니라 일치하지 않는 행도 모두 반환합니다."
"mock",000000,3,"데이터베이스구축",67,"데이터베이스에서 '인덱스'의 주요 목적은 무엇인가","","① 데이터를 정렬하기 위해","② 데이터를 삭제하기 위해","③ 데이터를 검색하는 속도를 향상시키기 위해","④ 데이터를 갱신하기 위해","③ 데이터를 검색하는 속도를 향상시키기 위해","인덱스는 데이터를 빠르게 검색할 수 있도록 돕는 데이터베이스 객체입니다."
"mock",000000,3,"데이터베이스구축",68,"데이터베이스에서 '정규화'의 주요 목적은 무엇인가","","① 데이터베이스 크기를 축소하기 위해","② 중복 데이터를 최소화하고 데이터의 무결성을 유지하기 위해","③ 데이터를 빠르게 검색하기 위해","④ 데이터를 분산하여 저장하기 위해","② 중복 데이터를 최소화하고 데이터의 무결성을 유지하기 위해","정규화는 데이터 중복을 줄이고 무결성을 유지하기 위해 테이블 구조를 정리하는 과정입니다."
"mock",000000,3,"데이터베이스구축",69,"SQL에서 'ALTER TABLE' 명령어의 주된 목적은 무엇인가","","① 테이블을 삭제하기 위해","② 테이블을 생성하기 위해","③ 테이블의 구조를 변경하기 위해","④ 테이블에서 데이터를 조회하기 위해","③ 테이블의 구조를 변경하기 위해","ALTER TABLE은 테이블의 구조를 변경하는 데 사용됩니다. 예를 들어, 컬럼을 추가하거나 삭제할 수 있습니다."
"mock",000000,3,"데이터베이스구축",70,"SQL에서 'DROP TABLE' 명령어의 기능은 무엇인가","","① 테이블에 데이터를 삽입하기 위해","② 테이블을 삭제하기 위해","③ 테이블의 데이터를 조회하기 위해","④ 테이블의 구조를 변경하기 위해","② 테이블을 삭제하기 위해","DROP TABLE은 데이터베이스에서 테이블과 그에 속한 모든 데이터를 삭제하는 명령어입니다."
"mock",000000,3,"데이터베이스구축",71,"SQL에서 'CREATE TABLE' 명령어의 기능은 무엇인가","","① 테이블을 삭제하기 위해","② 테이블을 생성하기 위해","③ 테이블의 구조를 변경하기 위해","④ 테이블에서 데이터를 조회하기 위해","② 테이블을 생성하기 위해","CREATE TABLE은 새로운 테이블을 데이터베이스에 생성하는 명령어입니다."
"mock",000000,3,"데이터베이스구축",72,"데이터베이스에서 '무결성 제약조건'이란 무엇을 의미하는가","","① 테이블에 중복 데이터를 삽입할 수 있도록 하는 제약조건","② 테이블의 데이터를 항상 정확하게 유지하도록 하는 제약조건","③ 데이터를 빠르게 조회할 수 있도록 하는 제약조건","④ 데이터베이스의 구조를 변경할 수 있도록 하는 제약조건","② 테이블의 데이터를 항상 정확하게 유지하도록 하는 제약조건","무결성 제약조건은 데이터의 정확성, 유효성, 일관성을 보장하기 위해 적용됩니다."
"mock",000000,3,"데이터베이스구축",73,"SQL에서 'PRIMARY KEY' 제약조건의 기능은 무엇인가","","① 테이블에서 중복 값을 허용하는 키","② 테이블의 각 행을 고유하게 식별하는 키","③ 테이블에서 NULL 값을 허용하는 키","④ 테이블에서 외래 키를 정의하는 키","② 테이블의 각 행을 고유하게 식별하는 키","PRIMARY KEY는 테이블에서 각 행을 고유하게 식별하는 열로, 중복 값이나 NULL 값을 허용하지 않습니다."
"mock",000000,3,"데이터베이스구축",74,"SQL에서 'FOREIGN KEY' 제약조건의 주된 목적은 무엇인가","","① 데이터의 무결성을 유지하기 위해","② 테이블을 삭제하기 위해","③ 데이터를 정렬하기 위해","④ 데이터를 삽입하기 위해","① 데이터의 무결성을 유지하기 위해","FOREIGN KEY는 다른 테이블의 PRIMARY KEY와 연관되어 참조 무결성을 유지합니다."
"mock",000000,3,"데이터베이스구축",75,"SQL에서 'CHECK' 제약조건의 기능은 무엇인가","","① 테이블의 컬럼에 특정 값을 허용하지 않도록 하는 제약조건","② 테이블의 컬럼에 특정 범위의 값만 허용하는 제약조건","③ 테이블의 컬럼에 NULL 값을 허용하는 제약조건","④ 테이블의 컬럼에 중복 값을 허용하는 제약조건","② 테이블의 컬럼에 특정 범위의 값만 허용하는 제약조건","CHECK 제약조건은 특정 조건을 만족하는 값만 테이블에 삽입할 수 있도록 제한합니다."
"mock",000000,3,"데이터베이스구축",76,"데이터베이스에서 '트랜잭션'의 '원자성(Atomicity)'이란 무엇을 의미하는가","","① 트랜잭션 내의 모든 작업이 완전히 실행되거나 전혀 실행되지 않음을 보장하는 특성","② 트랜잭션이 항상 성공적으로 완료된다는 특성","③ 트랜잭션이 다른 트랜잭션과 독립적으로 실행된다는 특성","④ 트랜잭션이 시스템에 영구적으로 기록된다는 특성","① 트랜잭션 내의 모든 작업이 완전히 실행되거나 전혀 실행되지 않음을 보장하는 특성","원자성은 트랜잭션 내의 모든 작업이 완료되거나 실패하여 작업이 실행되지 않도록 보장하는 특성입니다."
"mock",000000,3,"데이터베이스구축",77,"데이터베이스에서 '트랜잭션'의 '일관성(Consistency)'이란 무엇을 의미하는가","","① 트랜잭션이 성공적으로 완료된 후 데이터베이스가 일관된 상태를 유지하는 특성","② 트랜잭션이 다른 트랜잭션과 독립적으로 실행된다는 특성","③ 트랜잭션 내의 모든 작업이 전부 실행되지 않도록 하는 특성","④ 트랜잭션이 다른 트랜잭션을 기다릴 수 있다는 특성","① 트랜잭션이 성공적으로 완료된 후 데이터베이스가 일관된 상태를 유지하는 특성","일관성은 트랜잭션이 실행되기 전과 후의 데이터베이스 상태가 일관되도록 보장하는 특성입니다."
"mock",000000,3,"데이터베이스구축",78,"데이터베이스에서 '트랜잭션'의 '격리성(Isolation)'이란 무엇을 의미하는가","","① 트랜잭션이 항상 순차적으로 실행되는 특성","② 트랜잭션이 다른 트랜잭션과 독립적으로 실행된다는 특성","③ 트랜잭션이 시스템에 영구적으로 기록된다는 특성","④ 트랜잭션 내의 모든 작업이 전부 실행되지 않도록 하는 특성","② 트랜잭션이 다른 트랜잭션과 독립적으로 실행된다는 특성","격리성은 하나의 트랜잭션이 실행되는 동안 다른 트랜잭션이 영향을 미치지 않도록 하는 특성입니다."
"mock",000000,3,"데이터베이스구축",79,"SQL에서 'AUTO_INCREMENT' 속성은 무엇을 의미하는가","","① 자동으로 테이블을 삭제한다.","② 새로운 레코드가 삽입될 때 자동으로 고유 값을 생성한다.","③ 테이블의 모든 데이터를 자동으로 업데이트한다.","④ 테이블의 모든 레코드가 자동으로 중복을 허용하지 않는다.","② 새로운 레코드가 삽입될 때 자동으로 고유 값을 생성한다.","AUTO_INCREMENT는 새로운 레코드가 삽입될 때마다 자동으로 고유 값을 생성하는 속성입니다."
"mock",000000,3,"데이터베이스구축",80,"데이터베이스에서 '뷰(View)'의 목적은 무엇인가","","① 데이터베이스를 완전히 백업하기 위해","② 쿼리 결과를 테이블처럼 사용할 수 있도록 하기 위해","③ 데이터를 삽입하기 위해","④ 데이터를 암호화하기 위해","② 쿼리 결과를 테이블처럼 사용할 수 있도록 하기 위해","뷰는 복잡한 쿼리 결과를 마치 테이블처럼 사용할 수 있도록 해주는 가상 테이블입니다."
"mock",000000,3,"데이터베이스구축",81,"SQL에서 'HAVING' 절은 언제 사용되는가","","① WHERE 절과 함께 조건을 지정할 때","② 집계 함수에 조건을 지정할 때","③ 테이블을 생성할 때","④ 인덱스를 생성할 때","② 집계 함수에 조건을 지정할 때,HAVING 절은 GROUP BY와 함께 집계된 데이터를 필터링할 때 사용됩니다."
"mock",000000,3,"데이터베이스구축",82,"SQL에서 'GROUP BY' 절은 무엇을 수행하는가","","① 데이터를 테이블 순으로 정렬한다.","② 특정 열의 값을 기준으로 데이터를 그룹화한다.","③ 데이터를 삭제한다.","④ 데이터를 삽입한다.","② 특정 열의 값을 기준으로 데이터를 그룹화한다.","GROUP BY 절은 데이터를 특정 열을 기준으로 그룹화하여 집계 함수와 함께 사용됩니다."
"mock",000000,3,"데이터베이스구축",83,"SQL에서 'DISTINCT' 키워드는 무엇을 수행하는가","","① 중복된 값을 제거하고 고유한 값만 반환한다.","② 데이터를 삭제한다.","③ 데이터를 업데이트한다.","④ 데이터를 추가한다.","① 중복된 값을 제거하고 고유한 값만 반환한다.","DISTINCT는 쿼리 결과에서 중복된 값을 제거하고 고유한 값만 반환하는 데 사용됩니다."
"mock",000000,3,"데이터베이스구축",84,"SQL에서 'INNER JOIN'과 'LEFT JOIN'의 차이점은 무엇인가","","① INNER JOIN은 두 테이블의 모든 데이터를 반환하지만, LEFT JOIN은 왼쪽 테이블의 데이터를 반환한다.","② LEFT JOIN은 두 테이블의 모든 데이터를 반환하지만, INNER JOIN은 일치하는 데이터만 반환한다.","③ INNER JOIN은 일치하는 데이터만 반환하고, LEFT JOIN은 왼쪽 테이블의 데이터를 모두 반환한다.","④ LEFT JOIN은 일치하는 데이터만 반환하고, INNER JOIN은 오른쪽 테이블의 데이터를 모두 반환한다.","③ INNER JOIN은 일치하는 데이터만 반환하고, LEFT JOIN은 왼쪽 테이블의 데이터를 모두 반환한다.","INNER JOIN은 두 테이블에서 일치하는 데이터만 반환하고, LEFT JOIN은 왼쪽 테이블의 데이터를 모두 반환합니다."
"mock",000000,3,"데이터베이스구축",85,"SQL에서 'UNION'과 'UNION ALL'의 차이점은 무엇인가","","① UNION은 중복 데이터를 허용하고, UNION ALL은 중복 데이터를 제거한다.","② UNION은 중복 데이터를 제거하고, UNION ALL은 중복 데이터를 허용한다.","③ UNION은 데이터를 삭제하고, UNION ALL은 데이터를 추가한다.","④ UNION과 UNION ALL은 같은 방식으로 동작한다.","② UNION은 중복 데이터를 제거하고, UNION ALL은 중복 데이터를 허용한다.","UNION은 결과에서 중복 데이터를 제거하고, UNION ALL은 중복 데이터를 허용하여 모든 데이터를 반환합니다."
"mock",000000,3,"데이터베이스구축",86,"SQL에서 'EXISTS' 연산자의 목적은 무엇인가","","① 서브쿼리가 하나의 행을 반환하는지 확인한다.","② 서브쿼리가 여러 행을 반환하는지 확인한다.","③ 서브쿼리가 NULL 값을 반환하는지 확인한다.","④ 서브쿼리가 참인지 확인한다.","④ 서브쿼리가 참인지 확인한다.","EXISTS 연산자는 서브쿼리의 결과가 존재하는지 여부를 확인하는 데 사용됩니다."
"mock",000000,3,"데이터베이스구축",87,"SQL에서 'IN' 연산자는 무엇을 수행하는가","","① 서브쿼리에서 반환된 값 중 하나라도 포함된 레코드를 검색한다.","② 서브쿼리에서 반환된 값을 모두 제외한 레코드를 검색한다.","③ 서브쿼리에서 반환된 값을 제외한 데이터를 검색한다.","④ 서브쿼리에서 반환된 값을 기준으로 데이터를 삽입한다.","① 서브쿼리에서 반환된 값 중 하나라도 포함된 레코드를 검색한다.","IN 연산자는 서브쿼리에서 반환된 값 중 하나라도 포함된 레코드를 선택하는 데 사용됩니다."
"mock",000000,3,"데이터베이스구축",88,"SQL에서 'BETWEEN' 연산자의 목적은 무엇인가","","① 주어진 범위 내의 모든 데이터를 선택한다.","② 주어진 범위 외의 데이터를 선택한다.","③ 특정 값보다 작은 데이터를 선택한다.","④ 특정 값보다 큰 데이터를 선택한다.","① 주어진 범위 내의 모든 데이터를 선택한다.","BETWEEN 연산자는 지정된 범위 내에 있는 데이터를 선택하는 데 사용됩니다."
"mock",000000,3,"데이터베이스구축",89,"SQL에서 'ORDER BY' 절의 주된 목적은 무엇인가","","① 데이터를 삽입할 순서를 지정한다.","② 데이터를 삭제할 순서를 지정한다.","③ 데이터를 정렬한다.","④ 데이터를 업데이트할 순서를 지정한다.","③ 데이터를 정렬한다.,ORDER BY는 쿼리 결과를 특정 기준에 따라 정렬하는 데 사용됩니다."
"mock",000000,3,"데이터베이스구축",90,"데이터베이스에서 '트리거'란 무엇을 의미하는가","","① 특정 이벤트가 발생했을 때 자동으로 실행되는 작업","② 테이블을 삭제하는 작업","③ 데이터를 삽입하는 작업","④ 데이터를 암호화하는 작업","① 특정 이벤트가 발생했을 때 자동으로 실행되는 작업","트리거는 데이터베이스 내에서 특정 이벤트(INSERT, UPDATE, DELETE 등)가 발생하면 자동으로 실행되는 작업입니다."
"mock",000000,3,"데이터베이스구축",91,"SQL에서 'ROLLBACK' 명령어의 주된 목적은 무엇인가","","① 트랜잭션을 취소하고 변경 사항을 되돌린다.","② 트랜잭션을 커밋하여 변경 사항을 저장한다.","③ 트랜잭션을 새로운 상태로 초기화한다.","④ 트랜잭션을 시작한다.","① 트랜잭션을 취소하고 변경 사항을 되돌린다.","ROLLBACK은 트랜잭션이 실패했을 때 이전 상태로 되돌리는 명령어입니다."
"mock",000000,3,"데이터베이스구축",92,"SQL에서 'COMMIT' 명령어의 기능은 무엇인가","","① 트랜잭션을 취소한다.","② 트랜잭션을 완료하고 변경 사항을 저장한다.","③ 트랜잭션을 시작한다.","④ 트랜잭션의 상태를 확인한다.","② 트랜잭션을 완료하고 변경 사항을 저장한다.","COMMIT은 트랜잭션을 종료하고 모든 변경 사항을 데이터베이스에 저장하는 명령어입니다."
"mock",000000,3,"데이터베이스구축",93,"데이터베이스에서 '스키마(Schema)'란 무엇을 의미하는가","","① 데이터베이스의 데이터 구조와 관련된 제약 조건을 정의하는 정의체","② 데이터베이스의 데이터를 검색하는 쿼리","③ 데이터베이스의 데이터를 삽입하는 명령어","④ 데이터베이스의 테이블과 그 관계를 정의하는 명령어","① 데이터베이스의 데이터 구조와 관련된 제약 조건을 정의하는 정의체","스키마는 데이터베이스 내의 테이블, 뷰, 인덱스 등 데이터 구조를 정의하는 체계적인 설계입니다."
"mock",000000,3,"데이터베이스구축",94,"SQL에서 'LIKE' 연산자의 기능은 무엇인가","","① 특정 값이 포함된 행을 반환한다.","② 값이 일치하는 데이터를 반환한다.","③ 데이터의 일부를 패턴 매칭하여 검색한다.","④ 값을 제외한 데이터를 반환한다.","③ 데이터의 일부를 패턴 매칭하여 검색한다.","LIKE 연산자는 문자열에서 특정 패턴을 검색할 때 사용됩니다."
"mock",000000,3,"데이터베이스구축",95,"SQL에서 'CAST' 함수의 목적은 무엇인가","","① 데이터의 형식을 변환한다.","② 데이터를 암호화한다.","③ 데이터를 삭제한다.","④ 데이터를 압축한다.","① 데이터의 형식을 변환한다.","CAST 함수는 데이터의 형식을 다른 타입으로 변환할 때 사용됩니다."
"mock",000000,3,"데이터베이스구축",96,"SQL에서 'NULL' 값은 무엇을 의미하는가","","① 값이 존재하지 않음을 의미한다.","② 값을 알 수 없음을 의미한다.","③ 값이 0임을 의미한다.","④ 값이 비어있음을 의미한다.","① 값이 존재하지 않음을 의미한다.,NULL은 값이 존재하지 않거나 알 수 없는 상태를 나타내는 특수한 값입니다."
"mock",000000,3,"데이터베이스구축",97,"SQL에서 'LIMIT' 절은 무엇을 수행하는가","","① 검색된 모든 데이터를 반환한다.","② 결과 집합의 행 수를 제한한다.","③ 결과를 내림차순으로 정렬한다.","④ 결과를 오름차순으로 정렬한다.","② 결과 집합의 행 수를 제한한다.","LIMIT는 쿼리 결과에서 반환할 행의 수를 제한하는 데 사용됩니다."
"mock",000000,3,"데이터베이스구축",98,"SQL에서 'JOIN'의 목적은 무엇인가","","① 두 개 이상의 테이블을 결합하여 관련된 데이터를 반환한다.","② 데이터를 삭제하는 데 사용된다.","③ 데이터를 중복해서 반환한다.","④ 데이터를 한 번만 반환한다.","① 두 개 이상의 테이블을 결합하여 관련된 데이터를 반환한다.","JOIN은 여러 테이블을 결합하여 관련된 데이터를 하나의 결과로 반환하는 데 사용됩니다."
"mock",000000,3,"데이터베이스구축",99,"데이터베이스에서 '트랜잭션 격리 수준' 중 'READ COMMITTED'의 의미는 무엇인가","","① 한 트랜잭션 내에서 다른 트랜잭션의 업데이트가 즉시 반영된다.","② 트랜잭션이 완료되기 전에 다른 트랜잭션에서 데이터를 읽을 수 없다.","③ 한 트랜잭션 내에서 다른 트랜잭션의 데이터를 읽을 수 없다.","④ 트랜잭션이 완료되기 전에 다른 트랜잭션에서 데이터를 읽을 수 있다.","④ 트랜잭션이 완료되기 전에 다른 트랜잭션에서 데이터를 읽을 수 있다.","READ COMMITTED 격리 수준에서는 다른 트랜잭션에서 커밋된 데이터를 읽을 수 있습니다."
"mock",000000,3,"데이터베이스구축",100,"데이터베이스에서 '트랜잭션'이란 무엇을 의미하는가","","① 여러 SQL 명령을 하나의 단위로 묶어 처리하는 작업","② 데이터를 복사하는 작업","③ 데이터를 암호화하는 작업","④ 데이터를 인덱싱하는 작업","① 여러 SQL 명령을 하나의 단위로 묶어 처리하는 작업","트랜잭션은 여러 SQL 명령을 하나의 단위로 묶어 처리하는 작업으로, 원자성, 일관성, 격리성, 지속성의 특성을 가집니다."
